mlbam_id,name,season,birth_date,throws,team,G,GS,IP,K,BB,ER,H,HR,CG,SHO,BS,SV,HLD,W,L,ERA,WHIP,BF,pitches,QS,k_minus_bb,whiff_pct_adv,pitches_per_ip,gb_pct,babip,pts,pts_gs,pts_ip,age,is_sp,nkey,player_age,pa_savant,k_percent,bb_percent,xba,xslg,woba,xwoba,xera,xobp,xiso,wobacon,xwobacon,exit_velocity_avg,launch_angle_avg,sweet_spot_percent,barrel_batted_rate,hard_hit_percent,avg_best_speed,z_swing_percent,z_swing_miss_percent,oz_swing_percent,oz_swing_miss_percent,oz_contact_percent,iz_contact_percent,in_zone_percent,edge_percent,meatball_percent,meatball_swing_percent,whiff_percent,swing_percent,f_strike_percent,groundballs_percent,flyballs_percent,linedrives_percent,popups_percent,pull_percent,swing_take_run_value,pitch_run_value_fastball,pitch_run_value_breaking,pitch_run_value_offspeed,pitch_count,pitch_count_fastball,pitch_count_breaking,pitch_count_offspeed,p_quality_start,p_era,throws_sv,n_pitches_10,arsenal_whiff,arsenal_putaway,arsenal_xwoba,arsenal_rv100,best_pitch_whiff,best_pitch_rv100,n_plus_pitches,best_pitch,arsenal_desc,fb_velo,ff_avg_speed,si_avg_speed,movement_uniqueness,sp_rank,il_days,il_stints,il_days_3yr,il_60,il_reasons,il_days_w,stuff_plus,location_plus,pitching_plus,pitching_plus_raw,career_best_gs,seasons_10gs,career_GS,gap_to_best,yoy_stuff_change,yoy_velo_change,BI,track3,ip_gs_last,comeback,proj_pts_gs_raw,age_step,proj_pts_gs,proj_GS,durability,proj_pts,proj_rank,proj_rank_gs,owner,proj_pts_hitting,proj_pts_total,KSV,KSV_2nd,proj_sd,rank_lo,rank_hi,n_tied,keep_tier,kept_2026_as,likely_kept,pool_rank
676974,Max Meyer,2026,1999-03-12,R,Miami Marlins,20,20,111.0,121,41,33,85,11,0,0,0,0,0,9,1,2.68,1.14,462,1789,7,0.173,0.286,16.12,0.0,0.263,227.0,11.35,2.045045045045045,27.3,True,max meyer,27.0,462.0,26.2,8.9,0.227,0.375,0.282,0.304,3.9,0.308,0.147,0.329,0.364,89.7,14.2,32.1,8.6,42.0,79.25628469,63.6,13.9,31.6,55.0,45.0,86.1,47.3,38.0,7.0,68.0,28.6,46.7,64.7,43.3,26.6,21.8,8.2,38.2,8.0,-5.236967881691283,12.824870436445625,0.3011879016056884,1789.0,603.0,1003.0,183.0,7.0,2.68,R,4.0,27.976276263081708,20.214013999529463,0.31015515520843273,0.4642642628415204,39.6,1.8,3.0,Slider,"Sweeper 30% (36% whiff), Slider 26% (40% whiff), 4-Seam Fastball 24% (12% whiff), Changeup 10% (34% whiff), Sinker 10% (5% whiff)",95.1,95.1,93.6,4.193068749828229,77.0,69.0,1.0,208.0,0.0,,145.79999999999998,105.3,96.0,104.8,10.389275445743413,11.35,3,43,0.0,2.799999999999997,0.09999999999999432,0.2,10.724168952707817,5.55,False,10.589758007012053,-0.018800903328875986,10.570957103683178,20.0,1.0,211.0,67,49,Dan,0.0,211.0,-31.0,-16.0,79.0,22.0,162.0,97.0,let go,,False,44
663567,Peter Lambert,2026,1997-04-18,R,Houston Astros,27,27,151.0,147,57,62,128,15,0,0,0,0,0,8,10,3.7,1.23,641,2540,10,0.14,0.252,16.82,0.0,0.278,276.0,10.222222222222221,1.8278145695364238,29.2,True,peter lambert,29.0,641.0,22.9,8.9,0.219,0.357,0.295,0.296,3.68,0.303,0.139,0.33,0.332,88.2,18.9,33.6,6.8,35.8,77.516675502,69.0,18.2,31.3,38.8,61.2,81.8,46.8,41.9,7.0,76.3,25.2,48.9,64.1,37.6,32.5,21.6,8.2,38.4,4.0,1.3124788835286403,2.3548771676177314,0.35871829951993556,2540.0,1313.0,622.0,604.0,10.0,3.7,R,4.0,25.792932477048954,19.252320668867174,0.2952236286736901,0.043459916708059584,33.9,0.6,4.0,Sinker,"4-Seam Fastball 31% (26% whiff), Changeup 24% (34% whiff), Slider 12% (25% whiff), Cutter 10% (18% whiff), Sinker 10% (10% whiff), Sweeper 8% (29% whiff)",93.9,93.9,93.4,3.3646310471192655,48.0,0.0,0.0,0.0,0.0,,0.0,102.0,102.0,102.3,10.027308660325644,10.757575757575756,2,41,-0.5353535353535346,,,0.5,10.08293947403863,5.59,False,10.14260709225442,-0.13787329107842353,10.004733801175995,21.0,1.0,210.0,69,73,GLIZZY,0.0,210.0,-32.0,-17.0,79.0,24.0,162.0,97.0,let go,,False,45
593958,Eduardo Rodriguez,2026,1993-04-07,L,Arizona Diamondbacks,31,31,183.66666666666666,140,62,59,164,18,0,0,0,0,0,15,7,2.89,1.23,761,2975,18,0.102,0.219,16.2,0.0,0.272,336.66666666666663,10.86021505376344,1.8330308529945551,33.2,True,eduardo rodriguez,33.0,761.0,18.4,8.1,0.25,0.413,0.298,0.318,4.3,0.313,0.163,0.328,0.355,87.3,15.7,33.3,7.5,33.0,76.078378358,69.3,15.0,30.3,35.6,64.4,85.0,46.4,44.6,5.9,71.2,21.9,48.4,63.7,40.7,28.7,23.7,7.0,36.0,19.0,11.44215155905837,3.031288969599616,4.174092731226309,2975.0,1825.0,360.0,789.0,18.0,2.89,L,4.0,21.385814174096836,15.329470524927725,0.3222837163582232,0.7689310668884562,27.9,1.5,3.0,4-Seam Fastball,"4-Seam Fastball 40% (21% whiff), Changeup 27% (28% whiff), Cutter 13% (18% whiff), Curveball 12% (21% whiff), Sinker 8% (7% whiff)",92.0,92.0,91.5,2.84945887991158,21.0,0.0,0.0,152.0,0.0,,51.9,93.7,110.6,95.1,8.992578609776704,11.37179487179487,6,144,-0.5115798180314304,-3.0999999999999943,0.0,0.2,9.464265722861622,5.92,False,9.39535516820642,-0.38855200213010294,9.006803166076317,23.0,1.0,207.0,70,139,THALER,0.0,207.0,-35.0,-20.0,78.0,24.0,169.0,100.0,let go,,False,46
605540,Brandon Woodruff,2026,1993-02-10,R,Milwaukee Brewers,9,9,45.333333333333336,47,10,15,28,5,0,0,0,0,0,2,2,2.98,0.84,174,639,3,0.213,0.236,14.1,0.0,0.207,89.33333333333334,9.925925925925927,1.9705882352941178,33.4,True,brandon woodruff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,25.540118341159346,24.515976329410734,0.25152781066439833,1.8208284012278284,38.2,2.6,2.0,Changeup,"4-Seam Fastball 44% (26% whiff), Changeup 21% (38% whiff), Sinker 19% (11% whiff)",,,,4.08312302898016,194.0,136.0,2.0,465.0,0.0,Right shoulder inflammation; Right shoulder inflammation,267.1,,,,,,4,89,,,,6.5,12.037354419137726,,False,11.923278622391399,-0.40108593768268663,11.522192684708711,18.0,1.0,207.0,70,26,FA,0.0,207.0,-35.0,-20.0,78.0,24.0,163.0,100.0,let go,,False,47
608379,Michael Wacha,2026,1991-07-01,R,Kansas City Royals,31,31,194.33333333333334,154,53,72,162,28,0,0,0,0,0,9,9,3.33,1.11,786,2938,20,0.128,0.218,15.12,0.0,0.247,356.33333333333337,11.49462365591398,1.8336192109777016,35.0,True,michael wacha,34.0,786.0,19.6,6.7,0.241,0.406,0.3,0.307,3.98,0.298,0.165,0.34,0.349,88.1,18.2,34.3,7.0,36.4,77.102076904,68.2,14.7,29.8,37.9,62.1,85.3,49.9,42.1,8.6,76.6,21.8,48.9,65.0,37.1,29.9,23.6,9.4,38.5,11.0,6.254799302283031,-7.194082241877236,11.72681076236008,2938.0,1654.0,552.0,732.0,20.0,3.33,R,5.0,21.978700000927798,18.290199997358798,0.3057500000405,0.4537999978772001,29.5,1.8,2.0,Changeup,"4-Seam Fastball 27% (20% whiff), Changeup 25% (28% whiff), Cutter 15% (14% whiff), Sinker 14% (14% whiff), Curveball 10% (26% whiff), Slider 9% (30% whiff)",93.2,93.1,93.2,2.833088777663023,14.0,0.0,0.0,27.0,0.0,,10.2,96.3,101.0,96.6,9.207977576597331,11.49462365591398,6,161,0.0,1.5,0.0,0.2,9.428495227353,6.27,False,9.478955534756293,-0.5013574221033584,8.977598112652935,23.0,1.0,206.0,72,140,CJF,0.0,206.0,-36.0,-21.0,78.0,23.0,169.0,100.0,let go,,False,48
656550,Grant Holmes,2026,1996-03-22,R,Atlanta Braves,30,29,147.66666666666666,114,59,57,133,21,0,0,0,0,0,10,5,3.47,1.3,625,2328,10,0.088,0.273,15.77,0.0,0.262,244.66666666666663,8.436781609195402,1.656884875846501,30.3,True,grant holmes,30.0,625.0,18.2,9.4,0.26,0.442,0.313,0.339,4.96,0.333,0.182,0.339,0.375,91.3,12.4,34.5,8.9,44.5,81.911322342,68.9,13.5,32.1,51.7,48.3,86.5,45.2,40.7,6.7,81.9,27.3,48.8,59.0,43.4,26.7,24.9,4.9,42.8,4.0,-3.808281973497884,6.768564479465617,1.2860379043651644,2328.0,1135.0,1028.0,165.0,10.0,3.47,R,3.0,26.71028969694131,15.007492493261783,0.335473526441717,0.3444555431900767,39.3,1.3,3.0,Changeup,"Slider 37% (39% whiff), 4-Seam Fastball 29% (17% whiff), Sinker 12% (15% whiff), Cutter 8% (16% whiff), Curveball 8% (37% whiff), Changeup 7% (23% whiff)",94.2,94.2,93.0,3.638433180592903,66.0,0.0,0.0,63.0,0.0,,37.8,97.9,95.3,97.1,9.278087722113677,10.619047619047619,2,57,-2.182266009852217,-7.3999999999999915,-0.29999999999999716,0.1,9.49275659650071,5.09,False,9.53935617438116,-0.2068099366176354,9.332546237763525,22.0,1.0,205.0,73,109,Dpf,0.0,205.0,-37.0,-22.0,78.0,25.0,169.0,102.0,let go,,False,49
701542,Will Warren,2026,1999-06-16,R,New York Yankees,31,29,152.33333333333334,151,54,68,156,21,0,0,0,0,1,10,6,4.02,1.38,662,2588,8,0.147,0.221,16.99,0.0,0.315,267.33333333333337,9.218390804597702,1.7549234135667398,27.0,True,will warren,27.0,662.0,22.8,8.2,0.259,0.412,0.332,0.324,4.48,0.323,0.153,0.397,0.385,91.0,11.9,33.3,7.3,44.8,80.808989107,61.3,14.6,29.1,35.7,64.3,85.4,46.1,41.9,7.8,74.3,22.1,44.0,61.6,45.7,23.1,25.1,6.2,39.2,-14.0,-9.650572052022458,-5.418336033023904,0.9112467097440025,2588.0,1563.0,670.0,355.0,8.0,4.02,R,4.0,22.155366109150624,19.43169508228839,0.32704413234982876,-0.6160481454561276,30.8,0.3,1.0,Changeup,"4-Seam Fastball 36% (21% whiff), Sinker 26% (17% whiff), Sweeper 19% (23% whiff), Changeup 13% (29% whiff), Curveball 5% (31% whiff)",93.7,93.7,93.3,3.095467777798163,55.0,0.0,0.0,0.0,0.0,,0.0,94.5,95.1,94.1,8.852053335161088,9.218390804597702,2,67,0.0,-7.5,0.4000000000000057,0.6,9.365820420686864,5.25,False,9.287564901510047,-0.0,9.287564901510047,22.0,1.0,204.0,75,114,THALER,0.0,204.0,-38.0,-23.0,77.0,25.0,169.0,102.0,let go,,False,50
682254,Mason Montgomery,2026,2000-06-17,L,Pittsburgh Pirates,67,5,66.0,99,26,19,42,5,0,0,2,16,9,6,3,2.59,1.03,267,1118,0,0.273,0.322,16.94,0.0,0.272,140.0,28.0,2.121212121212121,26.0,True,mason montgomery,26.0,267.0,37.1,9.7,0.189,0.284,0.242,0.25,2.6,0.265,0.096,0.33,0.346,87.9,8.9,27.0,6.4,41.1,75.347803143,66.7,21.9,32.9,52.4,47.6,78.1,49.1,39.4,9.3,70.2,32.2,49.5,60.8,53.2,19.9,19.9,7.1,33.3,15.0,11.479485331930046,2.7820130928116975,0.8489189704542285,1118.0,783.0,312.0,23.0,0.0,2.59,L,4.0,32.52288049592286,27.33707864080867,0.2537405515761367,1.1729315628276544,37.2,3.3,3.0,Slider,"4-Seam Fastball 49% (30% whiff), Sinker 20% (34% whiff), Slider 14% (37% whiff), Curveball 14% (35% whiff)",98.8,98.5,98.8,6.623271665050885,146.0,0.0,0.0,0.0,0.0,,0.0,129.3,87.9,127.4,13.65271957239649,,0,5,,,,90.1,12.114087312495746,,False,12.701081082163514,0.0626696777629198,12.763750759926433,16.0,1.0,204.0,75,8,FA,0.0,204.0,-38.0,-23.0,77.0,25.0,165.0,102.0,let go,,False,51
641816,Tyler Mahle,2026,1994-09-29,R,multi,26,26,144.0,133,44,61,132,18,0,0,0,0,0,7,10,3.81,1.22,592,2311,10,0.15,0.231,16.05,0.0,0.292,256.0,9.846153846153847,1.7777777777777777,31.8,True,tyler mahle,31.0,592.0,22.5,7.4,0.244,0.386,0.306,0.304,3.9,0.304,0.141,0.361,0.356,89.6,12.7,32.0,6.3,37.4,79.996198276,65.0,15.4,29.2,38.2,61.8,84.6,46.8,47.7,5.4,74.2,23.1,46.0,58.4,44.2,26.7,22.6,6.6,38.6,6.0,8.785698769439966,-5.780248531617188,3.1494604525431686,2311.0,1488.0,144.0,679.0,10.0,3.81,R,3.0,22.87600806320158,22.270766121992878,0.3107469758921492,0.13860886677980294,26.8,0.8,2.0,4-Seam Fastball,"4-Seam Fastball 48% (23% whiff), Split-Finger 28% (27% whiff), Cutter 16% (15% whiff), Slider 6% (26% whiff)",92.8,92.8,91.9,4.542115291012261,63.0,26.0,1.0,293.0,0.0,,134.89999999999998,100.7,113.4,102.4,10.045061826808736,11.0,4,106,-1.1538461538461533,1.2000000000000028,0.7999999999999972,0.6,9.778034186953171,5.54,False,10.017464992449012,-0.3008144532620151,9.716650539186997,21.0,1.0,204.0,75,92,Dpf,0.0,204.0,-38.0,-23.0,77.0,27.0,169.0,102.0,let go,,False,52
813349,Connelly Early,2026,2002-04-03,L,Boston Red Sox,17,17,91.66666666666667,93,34,35,81,15,0,0,0,0,0,7,5,3.44,1.25,390,1528,7,0.151,0.237,16.67,0.0,0.277,177.66666666666669,10.450980392156865,1.9381818181818182,24.2,True,connelly early,24.0,390.0,23.8,8.7,0.234,0.408,0.319,0.32,4.36,0.318,0.174,0.371,0.373,90.6,12.7,33.1,10.6,40.9,80.91466121,64.8,14.8,31.4,39.7,60.3,85.2,46.5,40.1,7.5,75.7,23.7,46.9,61.0,44.1,30.3,19.7,5.9,42.5,0.0,2.7824765517253613,-2.1830811114538693,-0.6404187434564047,1528.0,840.0,409.0,279.0,7.0,3.44,L,4.0,23.175524489357493,20.10669331064919,0.32892307686759387,0.007892108044602705,43.1,2.9,3.0,Sweeper,"4-Seam Fastball 35% (24% whiff), Sinker 20% (13% whiff), Changeup 18% (23% whiff), Curveball 11% (22% whiff), Slider 8% (29% whiff), Sweeper 8% (43% whiff)",94.0,94.0,92.4,4.492408379208901,114.0,88.0,1.0,88.0,0.0,Left elbow inflammation,88.0,100.0,94.3,99.3,9.602673597449968,10.450980392156865,1,21,0.0,,,2.4,11.112843785038203,5.39,False,10.397295548710275,0.1754750977361755,10.57277064644645,19.0,1.0,201.0,77,48,GK,0.0,201.0,-41.0,-26.0,77.0,27.0,170.0,101.0,let go,,False,53
669372,J.T. Ginn,2026,1999-05-20,R,Athletics,27,24,138.33333333333334,121,57,57,114,17,1,0,1,0,0,9,8,3.71,1.24,580,2185,11,0.11,0.267,15.8,0.0,0.259,253.33333333333337,10.555555555555557,1.8313253012048194,27.1,True,jt ginn,27.0,580.0,20.9,9.8,0.241,0.372,0.303,0.312,4.12,0.326,0.131,0.33,0.344,87.4,10.1,31.0,6.1,35.4,75.767236891,67.4,16.9,29.6,43.4,56.6,83.1,42.7,40.9,6.2,77.0,26.7,45.7,55.2,46.3,24.2,23.2,6.4,42.2,7.0,1.1314694721311613,-2.609932120598235,8.520389268419843,2185.0,1405.0,344.0,436.0,11.0,3.71,R,5.0,26.03398558561285,21.439546848406042,0.31416477859647385,0.3772399570687953,35.0,1.9,2.0,Changeup,"Sinker 37% (22% whiff), Changeup 20% (35% whiff), Cutter 16% (21% whiff), Slider 13% (34% whiff), 4-Seam Fastball 11% (22% whiff)",93.5,93.5,93.4,5.12672769392682,64.0,35.0,2.0,85.0,0.0,Right elbow impingement,65.0,105.9,89.2,104.3,10.312983484734756,10.555555555555557,2,46,0.0,1.9000000000000057,0.09999999999999432,0.5,9.619625586920954,5.76,False,10.071640046821626,-0.00626696777629207,10.065373079045335,20.0,1.0,201.0,77,70,THALER,0.0,201.0,-41.0,-26.0,77.0,27.0,173.0,101.0,let go,,False,54
676106,Emerson Hancock,2026,1999-05-31,R,Seattle Mariners,25,25,138.66666666666666,126,32,55,126,20,0,0,0,0,0,7,8,3.57,1.14,566,2171,12,0.166,0.237,15.66,0.0,0.278,257.66666666666663,10.306666666666665,1.8581730769230769,27.1,True,emerson hancock,27.0,566.0,22.3,5.7,0.242,0.41,0.302,0.308,4.01,0.294,0.168,0.359,0.368,89.7,13.5,30.9,8.8,41.6,78.990173166,73.8,18.1,28.5,39.0,61.0,81.9,51.6,42.0,7.8,84.6,23.7,51.9,65.0,43.9,28.9,20.0,7.2,36.2,11.0,22.04468593293558,-4.808303931945942,-6.561142711317686,2171.0,1617.0,446.0,108.0,12.0,3.57,R,4.0,24.72407594231323,17.321178817755175,0.30075424565981473,0.4695304610217955,39.0,1.8,3.0,4-Seam Fastball,"4-Seam Fastball 40% (23% whiff), Sinker 23% (12% whiff), Sweeper 16% (37% whiff), Cutter 12% (34% whiff), Changeup 5% (21% whiff), Curveball 4% (39% whiff)",95.4,95.4,94.8,5.161999072593551,62.0,28.0,1.0,28.0,0.0,,28.0,104.5,104.9,105.1,10.426660765392919,10.306666666666665,3,56,0.0,11.099999999999994,0.5,0.8,9.217616961676253,5.55,False,9.94823428373852,-0.00626696777629207,9.941967315962229,20.0,1.0,199.0,79,77,CH,0.0,199.0,-43.0,-28.0,76.0,28.0,173.0,102.0,let go,,False,55
656427,Jack Flaherty,2026,1995-10-15,R,Detroit Tigers,19,19,86.33333333333333,102,42,44,80,11,0,0,0,0,0,3,8,4.59,1.41,389,1639,2,0.154,0.271,18.98,0.0,0.307,152.33333333333331,8.017543859649122,1.7644787644787643,30.7,True,jack flaherty,30.0,389.0,26.2,10.8,0.236,0.394,0.33,0.323,4.45,0.331,0.158,0.396,0.385,90.5,22.0,39.9,8.4,46.2,80.250628803,66.8,18.9,27.6,43.0,57.0,81.1,44.5,40.8,6.2,73.5,27.1,45.1,57.3,31.5,31.5,26.5,10.5,42.0,-4.0,3.1716606772497133,-6.768168052050816,-0.7533156985830535,1639.0,879.0,718.0,42.0,2.0,4.59,R,3.0,27.36086022421228,19.411612901467915,0.3241161290189802,-0.287526882620881,37.6,0.3,1.0,4-Seam Fastball,"4-Seam Fastball 49% (21% whiff), Slider 24% (32% whiff), Curveball 20% (38% whiff)",92.7,92.7,90.9,3.081757171396705,137.0,83.0,2.0,83.0,0.0,Left peroneal strain; Right flexor inflammation,83.0,100.9,88.3,99.5,9.621303141761773,12.821428571428571,5,128,-4.80388471177945,-0.5999999999999943,-0.20000000000000284,0.0,10.575618600049694,4.54,False,10.170974040989563,-0.23187780772280323,9.93909623326676,20.0,1.0,199.0,79,78,FA,0.0,199.0,-43.0,-28.0,76.0,28.0,173.0,102.0,let go,,False,56
837227,Tatsuya Imai,2026,1998-05-09,R,Houston Astros,22,15,75.66666666666667,96,51,42,58,9,0,0,0,0,0,6,4,5.0,1.44,335,1441,5,0.134,0.328,19.04,0.0,0.282,149.66666666666669,9.97777777777778,1.9779735682819384,28.1,True,tatsuya imai,28.0,335.0,28.7,15.2,0.222,0.381,0.311,0.33,4.67,0.349,0.159,0.357,0.392,88.8,12.6,38.0,9.2,44.6,77.559382967,64.2,19.5,27.7,56.7,43.3,80.5,43.8,40.6,7.2,75.0,32.8,43.7,52.8,42.4,26.6,23.9,7.1,38.6,4.0,0.6681003769791702,5.505789405657058,-2.0003142417898774,1441.0,698.0,664.0,79.0,5.0,5.0,R,2.0,30.966071428200735,20.023214285439256,0.33780357143124207,0.20714285712691324,40.1,0.6,1.0,Slider,"Slider 46% (40% whiff), 4-Seam Fastball 44% (22% whiff)",94.8,94.8,94.5,6.623761656713847,140.0,29.0,1.0,29.0,0.0,,29.0,113.2,73.1,109.3,11.03609705149949,9.97777777777778,1,15,0.0,,,40.4,11.0870834950339,,False,11.046455906905207,-0.06893664553921187,10.977519261365995,18.0,1.0,198.0,81,36,FA,0.0,198.0,-44.0,-29.0,76.0,28.0,175.0,102.0,let go,,False,57
675512,Troy Melton,2026,2000-12-03,R,Detroit Tigers,20,20,114.33333333333333,94,37,35,92,13,0,0,0,0,0,8,5,2.76,1.13,470,1773,9,0.121,0.234,15.51,0.0,0.248,209.33333333333331,10.466666666666665,1.8309037900874634,25.6,True,troy melton,25.0,470.0,20.0,7.9,0.239,0.369,0.294,0.302,3.84,0.31,0.13,0.323,0.335,88.9,13.9,31.3,6.0,38.3,78.528408485,69.1,13.4,31.6,43.6,56.4,86.6,48.1,41.8,7.1,72.0,23.4,49.6,60.4,43.4,23.2,24.7,8.7,42.8,7.0,10.40696000037606,-2.2769762676067486,-0.9619859082049121,1773.0,1129.0,444.0,200.0,9.0,2.76,R,4.0,24.183900012396595,18.8428000095432,0.297523999931856,0.5652000002087999,35.1,2.8,2.0,Cutter,"4-Seam Fastball 32% (18% whiff), Cutter 22% (20% whiff), Slider 17% (33% whiff), Changeup 12% (31% whiff), Sinker 9% (20% whiff), Curveball 8% (35% whiff)",96.4,96.4,95.7,3.5219950477385376,91.0,75.0,1.0,75.0,1.0,,75.0,101.9,100.7,101.9,9.97575866212695,10.466666666666665,1,24,0.0,,,1.5,10.141533150319768,5.72,False,10.144476768455709,0.08773754886808764,10.232214317323796,19.0,1.0,194.0,82,62,BAMBI,0.0,194.0,-48.0,-33.0,75.0,29.0,176.0,102.0,let go,,False,58
681517,Kyle Leahy,2026,1997-06-04,R,St. Louis Cardinals,29,29,138.0,129,41,56,144,15,0,0,0,0,0,10,5,3.65,1.34,587,2291,6,0.15,0.224,16.6,0.0,0.327,235.0,8.10344827586207,1.7028985507246377,29.1,True,kyle leahy,29.0,587.0,22.0,7.0,0.272,0.445,0.327,0.337,4.89,0.329,0.173,0.388,0.402,91.1,9.8,36.3,9.7,47.0,80.621636244,66.3,12.2,27.0,46.7,53.3,87.8,49.1,41.2,8.2,77.2,22.4,46.3,62.4,45.7,23.8,26.0,4.4,40.4,2.0,-1.450470581680066,5.117174893764185,-1.3151042909365103,2291.0,895.0,1061.0,334.0,6.0,3.65,R,6.0,22.25604395890483,19.428671332395574,0.3442907092260297,0.11598401678730846,32.3,1.9,2.0,Slider,"4-Seam Fastball 26% (17% whiff), Curveball 16% (27% whiff), Slider 16% (23% whiff), Changeup 14% (32% whiff), Sweeper 14% (26% whiff), Sinker 13% (12% whiff)",94.2,94.2,94.2,3.3089913277067087,73.0,0.0,0.0,0.0,0.0,,0.0,96.1,94.4,95.5,9.049743217489432,8.10344827586207,1,30,0.0,,,9.2,9.267939775076565,4.76,False,9.335848111664284,-0.13160632330213168,9.204241788362152,21.0,1.0,193.0,83,124,GK,0.0,193.0,-49.0,-34.0,74.0,30.0,180.0,103.0,let go,,False,59
663554,Casey Mize,2026,1997-05-01,R,multi,25,25,127.33333333333333,109,36,56,116,15,0,0,0,0,0,6,9,3.96,1.19,528,2012,10,0.138,0.236,15.8,0.0,0.278,220.33333333333331,8.813333333333333,1.7303664921465969,29.2,True,casey mize,29.0,528.0,20.6,6.8,0.234,0.386,0.307,0.298,3.73,0.29,0.151,0.356,0.343,89.1,18.5,35.7,8.1,38.6,78.853882381,67.4,16.3,29.2,39.3,60.7,83.7,48.1,41.8,7.2,78.6,23.6,47.6,64.8,33.6,31.2,25.5,9.7,39.4,-4.0,0.5367212896772112,-0.8530224817396919,-3.3483557394491124,2012.0,892.0,644.0,476.0,10.0,3.96,R,3.0,24.258891210527654,19.61579498236069,0.29051673644867476,0.2322175722501357,31.6,0.7,2.0,4-Seam Fastball,"4-Seam Fastball 35% (20% whiff), Slider 28% (26% whiff), Split-Finger 24% (32% whiff), Sinker 10% (17% whiff)",93.6,93.4,93.6,4.535748793291788,83.0,36.0,2.0,108.0,0.0,Right adductor strain,61.8,101.0,103.5,101.5,9.912858599868194,9.285714285714286,4,105,-0.4723809523809539,0.20000000000000284,-1.2000000000000028,0.1,9.290385269834522,5.09,False,9.743327488375506,-0.13787329107842353,9.605454197297082,20.0,1.0,192.0,84,97,THALER,0.0,192.0,-50.0,-35.0,74.0,31.0,178.0,105.0,let go,,False,60
702056,Trey Yesavage,2026,2003-07-28,R,Toronto Blue Jays,18,18,93.66666666666667,91,46,38,61,10,0,0,0,0,0,5,5,3.65,1.14,386,1549,7,0.117,0.3,16.54,0.0,0.218,174.66666666666669,9.703703703703704,1.8647686832740216,22.9,True,trey yesavage,22.0,386.0,23.6,11.9,0.2,0.33,0.28,0.285,3.4,0.3,0.13,0.302,0.309,88.3,20.7,36.4,6.1,34.0,78.103157273,69.6,17.4,30.0,52.9,47.1,82.6,43.8,38.7,5.6,77.0,30.0,47.3,59.8,35.6,28.7,25.1,10.5,38.5,9.0,7.686003295873657,-0.2945687135711543,1.69004455786758,1549.0,722.0,381.0,446.0,7.0,3.65,R,3.0,30.049200007352397,19.1186000005442,0.2831219999786339,0.5743999995768001,39.1,1.1,2.0,4-Seam Fastball,"4-Seam Fastball 47% (20% whiff), Split-Finger 29% (39% whiff), Slider 25% (38% whiff)",94.3,94.3,,2.5457714661242736,118.0,87.0,2.0,87.0,0.0,Left knee inflammation,87.0,106.0,89.4,104.6,10.35594211837205,9.703703703703704,1,21,0.0,,,2.7,10.318639572596636,5.2,False,10.397080268717525,0.25694567882797126,10.654025947545497,18.0,1.0,192.0,84,43,BAMBI,0.0,192.0,-50.0,-35.0,74.0,30.0,178.0,105.0,let go,,False,61
696149,Bubba Chandler,2026,2002-09-14,R,Pittsburgh Pirates,30,29,151.33333333333334,138,76,73,132,15,0,0,0,0,0,8,9,4.34,1.37,657,2609,5,0.094,0.221,17.24,0.0,0.279,236.33333333333337,8.149425287356323,1.561674008810573,23.8,True,bubba chandler,23.0,657.0,21.0,11.6,0.234,0.379,0.313,0.316,4.24,0.329,0.145,0.34,0.343,89.0,15.9,31.0,6.2,38.9,78.613678977,66.7,15.0,28.3,37.9,62.1,85.0,48.5,42.8,7.2,76.6,22.1,46.9,59.8,39.8,28.3,22.5,9.4,37.2,-3.0,-1.8830658221566139,-2.9068635489542585,1.5094323547729835,2609.0,1475.0,760.0,373.0,5.0,4.34,R,3.0,22.106687555450954,16.972413794605988,0.3142048066541024,0.04733542263670101,24.7,1.3,2.0,Sinker,"4-Seam Fastball 48% (22% whiff), Slider 20% (24% whiff), Changeup 15% (25% whiff), Sinker 8% (15% whiff), Curveball 4% (15% whiff)",98.4,98.4,97.8,3.846581558620181,71.0,0.0,0.0,0.0,0.0,,0.0,102.0,92.6,100.9,9.82184512842031,8.149425287356323,1,33,0.0,,,3.9,8.453710864168825,5.22,False,9.335554066750985,0.20054296884134332,9.536097035592329,20.0,1.0,191.0,86,99,FA,0.0,191.0,-51.0,-36.0,74.0,32.0,176.0,105.0,let go,,False,62
