mlbam_id,name,season,birth_date,throws,team,G,GS,IP,K,BB,ER,H,HR,CG,SHO,BS,SV,HLD,W,L,ERA,WHIP,BF,pitches,QS,k_minus_bb,whiff_pct_adv,pitches_per_ip,gb_pct,babip,pts,pts_gs,pts_ip,age,is_sp,nkey,player_age,pa_savant,k_percent,bb_percent,xba,xslg,woba,xwoba,xera,xobp,xiso,wobacon,xwobacon,exit_velocity_avg,launch_angle_avg,sweet_spot_percent,barrel_batted_rate,hard_hit_percent,avg_best_speed,z_swing_percent,z_swing_miss_percent,oz_swing_percent,oz_swing_miss_percent,oz_contact_percent,iz_contact_percent,in_zone_percent,edge_percent,meatball_percent,meatball_swing_percent,whiff_percent,swing_percent,f_strike_percent,groundballs_percent,flyballs_percent,linedrives_percent,popups_percent,pull_percent,swing_take_run_value,pitch_run_value_fastball,pitch_run_value_breaking,pitch_run_value_offspeed,pitch_count,pitch_count_fastball,pitch_count_breaking,pitch_count_offspeed,p_quality_start,p_era,throws_sv,n_pitches_10,arsenal_whiff,arsenal_putaway,arsenal_xwoba,arsenal_rv100,best_pitch_whiff,best_pitch_rv100,n_plus_pitches,best_pitch,arsenal_desc,fb_velo,ff_avg_speed,si_avg_speed,movement_uniqueness,sp_rank,il_days,il_stints,il_days_3yr,il_60,il_reasons,il_days_w,stuff_plus,location_plus,pitching_plus,pitching_plus_raw,career_best_gs,seasons_10gs,career_GS,gap_to_best,yoy_stuff_change,yoy_velo_change,BI,track3,ip_gs_last,comeback,proj_pts_gs_raw,age_step,proj_pts_gs,proj_GS,durability,proj_pts,proj_rank,proj_rank_gs,owner,proj_pts_hitting,proj_pts_total,KSV,KSV_2nd,proj_sd,rank_lo,rank_hi,n_tied,keep_tier,kept_2026_as,likely_kept
621121,Lance McCullers Jr.,2026,1993-10-02,R,multi,10,8,44.0,48,27,32,41,7,0,0,0,0,1,2,3,6.55,1.55,195,793,2,0.108,0.279,18.02,0.0,0.306,68.0,8.5,1.5454545454545454,32.7,True,lance mccullers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,25.075921386727657,22.110196560515003,0.33442874688609947,-0.5176904185862877,45.6,0.2,2.0,Cutter,"Cutter 28% (22% whiff), Sinker 22% (12% whiff), Sweeper 17% (30% whiff), Curveball 15% (46% whiff)",91.6,91.6,91.2,3.3191677184133668,205.0,131.0,1.0,412.0,0.0,,244.1,,,,,,2,57,,,-0.20000000000000284,0.2,8.423066045572764,,False,8.67419972966487,-0.3547716228641081,8.319428106800762,12.0,1.0,100.0,191,178,FA,0.0,100.0,-142.0,-127.0,50.0,107.0,226.0,85.0,let go,,False
622491,Luis Castillo,2026,1992-12-12,R,multi,27,23,128.66666666666666,111,43,81,148,24,0,0,1,0,1,4,11,5.67,1.48,582,2335,5,0.117,0.238,18.15,0.0,0.316,175.66666666666666,7.637681159420289,1.3652849740932642,33.5,True,luis castillo,33.0,582.0,19.1,7.4,0.271,0.456,0.359,0.341,5.0,0.331,0.185,0.415,0.391,89.8,17.0,35.2,9.5,41.9,79.520530193,73.0,17.0,31.7,38.6,61.4,83.0,48.5,43.9,7.3,79.4,23.8,51.7,68.7,36.9,29.3,26.4,7.4,39.8,-22.0,-8.032616823448532,-7.516424981250728,-6.919123462313771,2335.0,1410.0,580.0,344.0,5.0,5.67,R,4.0,23.65255254833813,14.613613611957502,0.3387857857816385,-0.944544544366188,27.1,0.6,1.0,Sinker,"4-Seam Fastball 42% (26% whiff), Slider 25% (27% whiff), Sinker 19% (11% whiff), Changeup 15% (26% whiff)",95.4,95.3,95.4,2.223679577269985,115.0,0.0,0.0,19.0,0.0,,5.7,94.0,112.6,95.6,9.050165461661459,13.413333333333334,6,176,-5.775652173913045,-6.5,0.4000000000000057,0.1,9.111467927715005,,False,9.264547230303677,-0.40456413133626346,8.859983098967414,19.0,1.0,168.0,110,146,FA,0.0,168.0,-74.0,-59.0,68.0,45.0,192.0,108.0,let go,,False
622663,Luis Severino,2026,1994-02-20,R,Athletics,12,12,62.666666666666664,65,31,29,61,9,0,0,0,0,0,2,6,4.16,1.47,271,1086,3,0.125,0.23,17.33,0.0,0.321,110.66666666666666,9.222222222222221,1.7659574468085106,32.4,True,luis severino,32.0,271.0,24.0,11.4,0.231,0.388,0.346,0.318,4.28,0.326,0.157,0.408,0.365,88.8,11.6,34.1,8.7,38.7,78.384796047,65.3,16.5,31.3,35.6,64.4,83.5,48.0,43.3,8.0,77.0,23.0,47.6,60.5,45.1,26.6,23.7,4.6,36.4,-6.0,-5.90715928049263,-0.7584965148813851,0.35858325918820955,1086.0,714.0,313.0,59.0,3.0,4.16,R,4.0,22.12879291216482,17.439756366822785,0.33134994462967915,-0.9015503875900316,28.8,-0.4,0.0,4-Seam Fastball,"Sweeper 25% (29% whiff), Sinker 24% (15% whiff), 4-Seam Fastball 21% (26% whiff), Cutter 21% (18% whiff)",96.9,96.9,96.3,3.5001841645615106,170.0,120.0,1.0,143.0,0.0,Right arm discomfort,133.8,98.6,94.8,98.0,9.402362653582156,11.052631578947368,5,109,-1.8304093567251467,6.599999999999994,0.8000000000000114,0.5,9.055399661230132,5.22,False,9.40214789825162,-0.3360994321870496,9.06604846606457,15.0,1.0,136.0,142,131,FA,0.0,136.0,-106.0,-91.0,59.0,71.0,212.0,101.0,let go,,False
623211,Huascar Brazobán,2026,1989-10-15,R,multi,56,6,62.666666666666664,54,29,22,42,5,0,0,4,0,11,5,2,3.16,1.13,252,981,0,0.099,0.255,15.65,0.0,0.23,82.66666666666666,13.777777777777777,1.3191489361702127,36.7,True,huascar brazoban,36.0,252.0,21.4,11.5,0.221,0.332,0.277,0.292,3.56,0.311,0.11,0.293,0.316,86.0,9.4,28.0,4.8,31.0,74.235745904,69.1,16.7,31.1,43.4,56.6,83.3,47.8,41.5,6.0,81.4,25.5,49.2,64.5,50.0,23.2,19.0,7.7,47.6,8.0,4.8065852120864045,0.19143174875287183,3.4748302243832367,981.0,591.0,6.0,384.0,0.0,3.16,R,2.0,25.542128605228097,18.396119733378892,0.28751884699219765,1.069955654057748,33.7,1.2,2.0,Sinker,"Sinker 51% (19% whiff), Changeup 39% (34% whiff)",96.9,96.9,96.1,2.1312820556838457,199.0,33.0,1.0,33.0,0.0,Left lat strain,33.0,106.8,101.7,106.7,10.661277060727329,,0,9,,,,0.2,6.724013899987136,,False,8.960363859905714,-0.7737341652248859,8.186629694680828,10.0,0.93,82.0,210,188,FA,0.0,82.0,-160.0,-145.0,45.0,132.0,232.0,66.0,let go,,False
623454,Drew Anderson,2026,1994-03-22,R,Detroit Tigers,48,10,102.0,109,43,41,89,14,0,0,6,2,6,5,6,3.62,1.29,434,1699,0,0.152,0.271,16.66,0.0,0.288,152.0,15.2,1.4901960784313726,32.3,True,drew anderson,32.0,435.0,25.1,10.1,0.222,0.357,0.317,0.301,3.79,0.311,0.136,0.374,0.349,89.5,10.7,28.6,8.0,37.7,79.696088529,66.9,13.1,35.1,48.0,52.0,86.9,44.1,39.4,7.0,71.4,27.1,49.1,62.5,49.3,24.3,18.5,8.0,39.9,-1.0,6.639872868182615,-4.6976171382162395,-3.0723510712753384,1699.0,717.0,457.0,525.0,0.0,3.62,R,3.0,28.71529412283863,20.361818183544965,0.29311443848626384,0.047379678671508996,37.3,1.0,1.0,4-Seam Fastball,"4-Seam Fastball 40% (19% whiff), Changeup 31% (37% whiff), Curveball 22% (35% whiff)",95.4,95.4,94.9,5.075170697851831,136.0,0.0,0.0,0.0,0.0,,0.0,103.6,96.6,103.2,10.153110454000775,15.2,1,11,0.0,,,0.2,7.920870579096606,,False,9.250756523491033,-0.3298753686280301,8.920881154863002,12.0,1.0,107.0,183,142,FA,0.0,107.0,-135.0,-120.0,52.0,101.0,223.0,88.0,let go,,False
624133,Ranger Suarez,2026,1995-08-26,L,Boston Red Sox,27,27,143.33333333333334,135,45,52,127,9,0,0,0,0,0,8,4,3.27,1.2,593,2298,9,0.152,0.22,16.03,0.0,0.298,262.33333333333337,9.71604938271605,1.8302325581395351,30.8,True,ranger suarez,30.0,593.0,22.8,7.6,0.247,0.355,0.288,0.298,3.71,0.313,0.108,0.33,0.346,86.8,13.1,37.4,5.4,33.5,75.24976635,62.4,13.1,31.5,35.8,64.2,86.9,44.1,44.6,6.1,73.8,22.0,45.1,66.1,42.9,22.9,27.3,6.9,37.9,19.0,16.23842509444753,3.9217992689470065,-0.9377169767530985,2298.0,1507.0,504.0,287.0,9.0,3.27,L,5.0,20.27463313084574,19.279664567507,0.29708280919348634,0.786687630572916,38.5,1.8,4.0,4-Seam Fastball,"Sinker 24% (13% whiff), 4-Seam Fastball 23% (16% whiff), Cutter 19% (14% whiff), Curveball 17% (38% whiff), Changeup 13% (26% whiff)",91.5,91.5,90.3,4.312642587475477,56.0,7.0,1.0,72.0,0.0,Left groin strain,37.6,96.1,112.7,98.0,9.396587523270906,19.166666666666668,6,143,-9.450617283950617,-2.4000000000000057,0.20000000000000284,0.2,10.687122616662,5.31,False,10.114387305119978,-0.2365144152427387,9.877872889877239,23.0,1.0,227.0,48,86,Dpf,0.0,227.0,-15.0,0.0,83.0,18.0,155.0,86.0,let go,,False
625643,Reynaldo López,2026,1994-01-04,R,Atlanta Braves,26,13,79.33333333333333,73,34,40,80,11,0,0,0,0,1,4,5,4.54,1.44,346,1368,1,0.113,0.223,17.24,0.0,0.307,116.33333333333331,8.948717948717947,1.4663865546218486,32.5,True,reynaldo lopez,32.0,346.0,21.1,9.8,0.262,0.428,0.336,0.335,4.8,0.336,0.166,0.385,0.385,87.6,15.0,39.2,7.2,35.9,76.056520684,66.0,12.0,27.2,44.7,55.3,88.0,47.1,41.7,7.2,74.7,22.3,45.5,58.4,38.0,26.2,28.3,7.6,35.9,-4.0,3.7150677092020175,-6.084456606356957,-1.3489250370237282,1368.0,738.0,573.0,57.0,1.0,4.54,R,3.0,22.617879422813267,19.772765066509052,0.3390997920080048,-0.10748440766896761,34.7,0.6,2.0,4-Seam Fastball,"4-Seam Fastball 54% (16% whiff), Slider 31% (35% whiff), Curveball 11% (22% whiff)",94.2,94.2,,2.3705972520091882,165.0,50.0,2.0,262.0,0.0,Right shoulder inflammation,167.9,94.6,90.2,93.5,8.74883715543533,12.386666666666665,2,48,-3.437948717948718,-17.0,-1.2999999999999972,0.0,9.668880148388086,,True,9.370019902399187,-0.34232349574606913,9.027696406653119,15.0,1.0,135.0,145,132,FA,0.0,135.0,-107.0,-92.0,59.0,72.0,211.0,101.0,let go,,False
640455,Sean Manaea,2026,1992-02-01,L,New York Mets,31,17,138.66666666666666,132,41,73,142,23,0,0,0,0,0,5,7,4.74,1.32,601,2294,6,0.151,0.221,16.54,0.0,0.307,221.66666666666663,13.039215686274508,1.598557692307692,34.4,True,sean manaea,34.0,601.0,22.0,6.8,0.258,0.451,0.348,0.337,4.87,0.324,0.194,0.412,0.395,89.2,14.7,35.3,10.9,41.5,77.593500833,67.9,14.9,31.3,38.9,61.1,85.1,51.7,42.6,8.2,76.1,22.1,50.3,59.6,40.6,30.2,23.4,5.8,40.6,-16.0,-1.2662897382725866,-12.200787750932495,-2.428722750476279,2294.0,1486.0,707.0,101.0,6.0,4.74,L,3.0,22.0090999924545,18.654799988626003,0.33782200008189006,-0.7367000026165,30.9,0.4,1.0,4-Seam Fastball,"4-Seam Fastball 38% (22% whiff), Sweeper 31% (31% whiff), Sinker 20% (7% whiff), Cutter 8% (27% whiff), Changeup 4% (15% whiff)",91.3,91.3,90.4,4.7914683366050745,80.0,0.0,0.0,108.0,0.0,,64.8,92.0,101.1,92.4,8.596671625153109,19.666666666666668,6,131,-6.62745098039216,-11.599999999999994,-0.4000000000000057,0.0,9.26678877048033,,False,9.123790592656889,-0.46058070336743834,8.66320988928945,17.0,1.0,147.0,132,157,FA,0.0,147.0,-95.0,-80.0,62.0,60.0,206.0,102.0,let go,,False
641302,Tyler Alexander,2026,1994-07-14,L,Texas Rangers,70,5,68.33333333333333,58,20,25,66,3,0,0,2,4,13,5,2,3.29,1.26,290,1117,0,0.131,0.213,16.35,0.0,0.31,95.33333333333333,19.066666666666666,1.3951219512195123,32.0,True,tyler alexander,31.0,291.0,19.9,7.2,0.223,0.311,0.293,0.272,3.07,0.29,0.088,0.325,0.296,86.4,8.8,28.8,3.8,31.7,75.172350971,63.8,14.9,31.3,33.0,67.0,85.1,47.0,43.3,7.3,72.8,21.3,46.6,67.0,52.9,22.1,19.2,5.8,43.3,6.0,5.92542119528478,0.9334249434001757,-0.6273393789677684,1117.0,649.0,202.0,266.0,0.0,3.29,L,5.0,21.395495494917437,17.55655655577299,0.2746166166055224,0.5199199203207211,28.4,3.0,3.0,4-Seam Fastball,"Changeup 24% (27% whiff), Cutter 21% (20% whiff), Sinker 19% (5% whiff), Sweeper 18% (25% whiff), 4-Seam Fastball 18% (28% whiff)",91.9,91.9,91.3,2.6392212721581236,182.0,0.0,0.0,0.0,0.0,,0.0,93.9,108.9,95.5,9.032555674157706,,2,52,,,,1.6,6.9138884295581855,,False,8.293624620262673,-0.3112031779509719,7.982421442311701,10.0,1.0,80.0,214,196,FA,0.0,80.0,-162.0,-147.0,45.0,137.0,231.0,60.0,let go,,False
641743,Anthony Kay,2026,1995-03-21,L,Chicago White Sox,31,29,149.0,121,53,73,149,20,0,0,0,0,0,9,9,4.41,1.36,669,2649,6,0.102,0.228,17.78,0.0,0.29,221.0,7.620689655172414,1.483221476510067,31.3,True,anthony kay,31.0,669.0,18.1,7.9,0.262,0.415,0.337,0.34,4.97,0.348,0.153,0.363,0.368,88.3,12.3,34.2,8.1,38.6,76.535762926,65.2,13.2,32.4,38.2,61.8,86.8,44.2,41.2,6.5,70.3,22.8,46.9,59.5,43.7,22.3,25.5,8.5,46.1,-11.0,-0.47830068279830906,-6.482415690266155,-3.823828353316876,2649.0,1496.0,779.0,374.0,6.0,4.41,L,5.0,23.73946054022301,14.61828171947084,0.3419860139401437,-0.4505494516450583,33.3,0.3,1.0,Sinker,"Sweeper 23% (33% whiff), 4-Seam Fastball 22% (20% whiff), Sinker 17% (17% whiff), Cutter 17% (18% whiff), Changeup 14% (29% whiff), Slider 6% (26% whiff)",95.8,95.8,95.2,2.2811072429571815,81.0,0.0,0.0,0.0,0.0,,0.0,92.6,99.5,92.6,8.622509925748028,7.620689655172414,1,34,0.0,,,0.2,7.877667761661769,5.14,False,8.527079027080523,-0.26763473303783586,8.259444294042687,19.0,1.0,157.0,122,182,GK,0.0,157.0,-85.0,-70.0,65.0,54.0,200.0,109.0,let go,,False
641778,Eric Lauer,2026,1995-06-03,L,multi,22,18,108.33333333333333,72,35,63,107,26,0,0,1,0,0,8,7,5.23,1.31,466,1814,6,0.079,0.186,16.74,0.0,0.25,138.33333333333331,7.685185185185184,1.2769230769230768,31.1,True,eric lauer,31.0,466.0,15.5,7.5,0.256,0.475,0.347,0.342,5.03,0.319,0.219,0.377,0.371,88.7,22.0,34.8,11.0,36.0,78.165668324,72.5,13.9,33.1,28.0,72.0,86.1,47.7,44.9,6.5,81.4,18.6,51.9,62.9,31.7,38.2,20.4,9.6,39.7,-18.0,-8.31592321472391,-6.316042935202004,-2.994049383404066,1814.0,1174.0,371.0,269.0,6.0,5.23,L,4.0,18.426899994165503,12.6722999921385,0.34343799988781,-0.964400000878,20.0,-0.3,0.0,Cutter,"4-Seam Fastball 42% (20% whiff), Cutter 23% (20% whiff), Changeup 15% (15% whiff), Curveball 12% (18% whiff), Slider 8% (14% whiff)",91.1,91.1,,3.143550165762624,145.0,25.0,1.0,25.0,0.0,Left elbow inflammation,25.0,81.6,113.0,83.6,7.320573824677169,12.377777777777778,4,91,-4.692592592592594,-18.400000000000006,-0.8000000000000114,0.1,7.627051460887053,,False,7.817814695517299,-0.255186605919797,7.562628089597502,15.0,1.0,113.0,179,211,FA,0.0,113.0,-129.0,-114.0,53.0,94.0,221.0,89.0,let go,,False
641793,Zack Littell,2026,1995-10-05,R,multi,26,14,124.33333333333333,73,39,72,136,30,0,0,0,0,0,8,8,5.21,1.41,540,1977,1,0.063,0.162,15.9,0.0,0.269,129.33333333333331,9.238095238095237,1.040214477211796,30.7,True,zack littell,30.0,540.0,13.5,7.2,0.299,0.539,0.36,0.384,6.61,0.353,0.241,0.388,0.418,91.7,18.6,37.2,11.3,43.8,82.445197251,70.5,11.0,30.3,28.1,71.9,89.0,49.4,42.8,7.1,77.9,16.2,50.1,64.4,35.1,33.9,23.5,7.5,39.3,-25.0,-23.56940798541761,0.21017570737992408,-1.6045138285616911,1977.0,789.0,730.0,456.0,1.0,5.21,R,4.0,16.36233766142689,13.407892103556984,0.383640359584214,-1.2679320677925472,19.0,0.1,1.0,Sweeper,"Slider 28% (19% whiff), 4-Seam Fastball 26% (15% whiff), Split-Finger 23% (17% whiff), Sinker 14% (12% whiff), Sweeper 9% (18% whiff)",91.7,91.7,91.4,4.95205063195114,151.0,0.0,0.0,15.0,0.0,,4.5,79.7,106.7,80.7,6.896998463198798,9.928571428571429,4,91,-0.6904761904761916,-12.5,-0.3999999999999915,0.1,7.900032797507293,,False,7.742383707544953,-0.23029035168371917,7.512093355861233,14.0,1.0,105.0,185,213,FA,0.0,105.0,-137.0,-122.0,51.0,104.0,224.0,88.0,let go,,False
641816,Tyler Mahle,2026,1994-09-29,R,multi,26,26,144.0,133,44,61,132,18,0,0,0,0,0,7,10,3.81,1.22,592,2311,10,0.15,0.231,16.05,0.0,0.292,256.0,9.846153846153847,1.7777777777777777,31.8,True,tyler mahle,31.0,592.0,22.5,7.4,0.244,0.386,0.306,0.304,3.88,0.304,0.141,0.361,0.356,89.6,12.7,32.0,6.3,37.4,79.996198276,65.0,15.4,29.2,38.2,61.8,84.6,46.8,47.7,5.4,74.2,23.1,46.0,58.4,44.2,26.9,22.6,6.3,38.6,6.0,8.723746974887721,-5.781809514506167,3.1526776198248947,2311.0,1488.0,144.0,679.0,10.0,3.81,R,3.0,22.87600806320158,22.270766121992878,0.3107469758921492,0.13860886677980294,26.8,0.8,2.0,4-Seam Fastball,"4-Seam Fastball 48% (23% whiff), Split-Finger 28% (27% whiff), Cutter 16% (15% whiff), Slider 6% (26% whiff)",92.8,92.8,91.9,4.542115291012261,62.0,26.0,1.0,293.0,0.0,,134.89999999999998,100.8,113.5,102.5,10.054731220898901,11.0,4,106,-1.1538461538461533,1.2999999999999972,0.7999999999999972,0.6,9.776212061556583,5.54,False,10.018330175603584,-0.2987550508329331,9.719575124770651,21.0,1.0,204.0,75,91,Dpf,0.0,204.0,-38.0,-23.0,77.0,24.0,167.0,101.0,let go,,False
641835,Tim Mayza,2026,1992-01-15,L,Philadelphia Phillies,57,6,65.0,63,17,25,55,6,0,0,0,0,2,3,4,3.46,1.11,260,1045,0,0.177,0.23,16.08,0.0,0.287,103.0,17.166666666666668,1.5846153846153845,34.5,True,tim mayza,34.0,260.0,24.2,6.5,0.232,0.369,0.282,0.284,3.35,0.279,0.137,0.345,0.348,89.3,9.1,33.5,6.1,45.3,77.864974091,64.8,15.9,27.2,38.8,61.2,84.1,48.3,44.4,6.2,80.0,23.0,45.4,65.1,48.0,21.8,26.3,3.9,28.5,8.0,14.226558721633143,-5.141460679547807,-1.082761631253818,1045.0,708.0,314.0,23.0,0.0,3.46,L,2.0,23.681147553439093,19.471209017711445,0.2854559425877379,1.0087090166740502,36.0,2.9,2.0,4-Seam Fastball,"Sinker 57% (19% whiff), Slider 31% (28% whiff), 4-Seam Fastball 10% (36% whiff)",94.6,94.6,94.2,3.2175732236490453,174.0,0.0,0.0,162.0,0.0,,97.2,103.1,110.6,104.6,10.35182758699856,,0,6,,,,0.5,8.51140609946963,,False,9.600982116531318,-0.4668047669264579,9.13417734960486,11.0,1.0,100.0,191,126,FA,0.0,100.0,-142.0,-127.0,50.0,110.0,227.0,85.0,let go,,False
641927,Bailey Ober,2026,1995-07-12,R,Minnesota Twins,23,23,123.0,88,36,59,122,19,1,1,0,0,0,7,6,4.32,1.28,525,1982,6,0.099,0.198,16.11,0.0,0.272,194.0,8.434782608695652,1.5772357723577235,31.0,True,bailey ober,30.0,525.0,16.8,6.9,0.251,0.452,0.32,0.327,4.55,0.305,0.201,0.355,0.364,88.7,21.4,30.4,9.8,36.9,77.772330253,69.4,13.7,29.5,33.7,66.3,86.3,49.2,41.1,8.5,80.4,19.8,49.1,60.8,34.9,32.2,20.6,12.3,46.7,0.0,-4.933742806270498,10.862974924062586,-6.032659842444898,1982.0,685.0,626.0,671.0,6.0,4.32,R,4.0,20.61264368960233,15.650365733749776,0.3181159873359833,0.18380355513561722,43.1,3.3,2.0,Sweeper,"Changeup 34% (22% whiff), 4-Seam Fastball 32% (15% whiff), Slider 18% (13% whiff), Sweeper 12% (43% whiff)",88.5,88.0,88.5,3.5278575197272195,100.0,39.0,1.0,70.0,0.0,Right elbow inflammation,57.599999999999994,85.5,94.7,85.3,7.567313234126457,12.021505376344084,6,138,-3.586722767648432,-6.099999999999994,-1.7999999999999972,0.0,9.005040145372925,5.35,False,8.535154514334518,-0.24896254236077753,8.286191971973741,19.0,1.0,157.0,122,180,FA,0.0,157.0,-85.0,-70.0,65.0,54.0,201.0,109.0,let go,,False
642547,Freddy Peralta,2026,1996-06-04,R,multi,31,31,163.66666666666666,152,60,83,157,23,0,0,0,0,0,9,11,4.56,1.33,708,2866,8,0.13,0.262,17.51,0.0,0.291,264.66666666666663,8.53763440860215,1.6171079429735233,30.1,True,freddy peralta,30.0,685.0,21.3,8.5,0.235,0.376,0.326,0.303,3.85,0.309,0.141,0.375,0.341,87.6,16.7,35.1,6.1,38.3,76.334804213,69.9,18.6,31.2,38.4,61.6,81.4,42.4,38.8,6.3,81.7,26.1,47.6,58.4,39.7,28.5,24.1,7.6,38.1,-1.0,-1.2493462809494742,-1.339930720898059,1.2036174873738306,2769.0,1460.0,669.0,640.0,8.0,4.67,R,3.0,25.20627615781893,17.259832638452586,0.30358054380405636,-0.168096234443112,32.8,0.2,1.0,Changeup,"4-Seam Fastball 53% (22% whiff), Changeup 23% (29% whiff), Curveball 14% (33% whiff), Sweeper 6% (24% whiff)",94.2,94.2,,5.129071942456429,54.0,0.0,0.0,0.0,0.0,,0.0,102.5,91.4,101.4,9.897364653007218,13.34567901234568,6,170,-4.8080446037435305,-10.200000000000003,-0.5999999999999943,0.1,10.239311278486767,5.28,False,10.148767670710539,-0.19294597032960267,9.955821700380936,24.0,1.0,239.0,37,77,CJF,0.0,239.0,-3.0,12.0,87.0,15.0,143.0,78.0,let go,,True
643377,Griffin Jax,2026,1994-11-22,R,Tampa Bay Rays,32,21,104.33333333333333,110,33,44,92,15,0,0,2,0,2,7,10,3.8,1.2,430,1602,2,0.179,0.301,15.35,0.0,0.289,172.33333333333331,8.206349206349206,1.6517571884984024,31.6,True,griffin jax,31.0,430.0,25.6,7.7,0.254,0.417,0.303,0.322,4.4,0.314,0.163,0.373,0.402,88.9,11.1,34.7,9.2,40.4,77.795894964,64.6,18.0,35.2,48.2,51.8,82.0,45.1,39.2,7.1,61.9,30.1,48.4,66.9,45.6,24.6,24.9,4.9,39.6,5.0,-0.9311206026702509,3.3927013908454398,2.6347918803334682,1602.0,688.0,546.0,364.0,2.0,3.8,R,4.0,30.8595656734252,24.631127197874214,0.3144105480526859,0.19265770448470682,44.9,1.0,3.0,Curveball,"Sweeper 25% (37% whiff), Changeup 23% (39% whiff), Sinker 22% (12% whiff), 4-Seam Fastball 18% (27% whiff), Curveball 9% (45% whiff)",96.0,96.0,95.4,2.8653821036082308,121.0,24.0,1.0,24.0,0.0,,24.0,112.2,104.2,112.3,11.472125454847898,8.206349206349206,2,37,0.0,,,1.4,8.937765813422468,,False,10.303610563124456,-0.28630692371489425,10.017303639409562,17.0,1.0,170.0,107,71,FA,0.0,170.0,-72.0,-57.0,68.0,44.0,190.0,109.0,let go,,False
645261,Sandy Alcantara,2026,1995-09-07,R,Miami Marlins,33,32,206.0,149,58,88,195,23,1,1,0,1,0,13,10,3.84,1.23,861,3174,21,0.106,0.21,15.41,0.0,0.277,369.0,11.53125,1.7912621359223302,30.8,True,sandy alcantara,30.0,861.0,17.3,6.7,0.252,0.382,0.305,0.305,3.9,0.31,0.129,0.335,0.335,88.6,13.5,33.0,5.8,36.1,77.920453091,69.6,14.5,30.9,36.0,64.0,85.5,50.6,44.0,7.4,79.6,21.0,50.5,63.2,42.3,25.3,23.7,8.7,34.7,14.0,16.497855584779852,1.804188399480821,-3.855082108104868,3174.0,1885.0,634.0,655.0,21.0,3.84,R,4.0,20.831731739517394,16.634534520779038,0.3043593592627472,0.4935935931379829,28.6,2.1,3.0,Cutter,"Sinker 26% (12% whiff), Changeup 21% (28% whiff), 4-Seam Fastball 18% (20% whiff), Cutter 15% (23% whiff), Sweeper 9% (23% whiff), Slider 7% (29% whiff), Curveball 4% (18% whiff)",97.4,97.4,97.3,3.5386274553100003,13.0,0.0,0.0,218.0,0.0,,65.39999999999999,100.6,108.9,101.6,9.922927238317635,16.927083333333332,5,156,-5.395833333333332,2.6999999999999886,-0.29999999999999716,0.1,9.12764654775896,6.44,False,9.673489667382142,-0.2365144152427387,9.436975252139403,23.0,1.0,217.0,58,102,MMM,0.0,217.0,-25.0,-10.0,81.0,21.0,161.0,92.0,let go,,False
647336,Michael Soroka,2026,1997-08-04,R,Arizona Diamondbacks,20,19,104.33333333333333,101,26,40,92,8,0,0,0,0,0,8,5,3.45,1.13,429,1669,7,0.175,0.225,16.0,0.0,0.293,193.33333333333331,10.175438596491228,1.853035143769968,28.9,True,michael soroka,28.0,429.0,23.5,6.1,0.258,0.406,0.287,0.315,4.19,0.312,0.148,0.341,0.382,87.5,16.6,37.5,8.1,33.4,76.330423469,67.4,12.4,33.5,40.8,59.2,87.6,47.5,41.9,6.5,68.5,22.5,49.6,62.2,37.5,27.4,26.7,8.4,44.6,15.0,9.58097572343386,7.205680110245613,-1.5498563403390644,1669.0,908.0,551.0,209.0,7.0,3.45,R,5.0,22.60332660361227,20.32419355007967,0.32282661295450304,0.8053427418077483,34.9,3.2,3.0,Sinker,"Slurve 32% (35% whiff), 4-Seam Fastball 32% (15% whiff), Changeup 12% (19% whiff), Cutter 12% (19% whiff), Sinker 10% (15% whiff)",93.6,93.6,93.2,2.159873016478609,101.0,81.0,1.0,219.0,0.0,Left glute strain,144.6,97.7,109.1,99.1,9.555049805310412,10.175438596491228,2,51,0.0,-1.0,0.0,0.2,9.826659065029732,5.49,False,9.810359098853441,-0.11825720762136924,9.692101891232072,18.0,1.0,174.0,103,92,FA,0.0,174.0,-68.0,-53.0,69.0,39.0,190.0,113.0,let go,,False
