mlbam_id,nkey,name,age,PA,xwoba,avg_best_speed,avg_swing_speed,pts_pa,prospect_name,pipeline_rank,prospect_pos,prospect_age,prospect_level,prospect_org,milb_age,milb_level,milb_PA,milb_AVG,milb_OBP,milb_SLG,milb_OPS,milb_ISO,milb_K,milb_BB,milb_HR,milb_SB,milb_bat_z,level_age_score,milb_bat_score,career_AB,career_PA,rookie_eligible,pedigree,mlb_sample,PAS,prospect_status,BI,proj_pts_600,proj_rank_600,owner
676679,luis vazquez,Luis Vázquez,26.7,0.0,,,,,,,,,,,26.7,AAA,202.0,0.22580645161290322,0.271,0.371,0.642,0.14516129032258066,0.24752475247524752,0.04950495049504951,6.0,8.0,-0.9140670249757434,0.4700000000000001,0.3171865950048513,62.0,67.0,True,0.15,,32.4,rookie,,,,FA
676551,brewer hicklen,Brewer Hicklen,30.4,38.0,0.328,102.8921625,73.0,1.0789473684210527,,,,,,,30.4,AAA,402.0,0.3022598870056497,0.373,0.52,0.893,0.2175141242937853,0.23134328358208955,0.09203980099502487,18.0,30.0,0.578062911186283,0.0,0.6156125822372566,43.0,51.0,True,0.15,0.7872099603848332,32.4,rookie,,,,FA
836353,francisco renteria,Francisco Renteria,17.0,,,,,,Francisco Renteria,81.0,OF,17.0,ROK,phi,,,,,,,,,,,,,,,,0.0,0.0,True,0.19999999999999996,,32.0,top-100 prospect,,,,FA
676566,shawn ross,Shawn Ross,26.7,5.0,,,,1.6,,,,,,,26.7,AAA,194.0,0.16666666666666666,0.292,0.321,0.613,0.15432098765432098,0.3865979381443299,0.13402061855670103,4.0,3.0,-1.0807764929107486,0.4700000000000001,0.28384470141785023,5.0,5.0,True,0.15,,31.6,rookie,,,,FA
677060,chad stevens,Chad Stevens,27.4,34.0,0.21,94.8961975,72.1,0.3235294117647059,,,,,,,27.4,AAA,423.0,0.3159340659340659,0.409,0.464,0.873,0.14835164835164835,0.2789598108747045,0.12056737588652482,7.0,17.0,0.22294721123880054,0.3650000000000002,0.5445894422477601,41.0,48.0,True,0.15,0.21561969439728354,31.2,rookie,,,,FA
702610,ike irish,Ike Irish,22.0,,,,,,Ike Irish,100.0,OF,22.0,A+,bal,22.6,A+,343.0,0.28620689655172415,0.388,0.528,0.916,0.2413793103448276,0.21865889212827988,0.12536443148688048,16.0,20.0,0.7159568192781608,0.29099999999999987,0.6431913638556321,0.0,0.0,True,0.010000000000000009,,31.2,top-100 prospect,,,,FA
695020,tanner murray,Tanner Murray,26.8,33.0,0.275,100.076803636,73.8,0.7272727272727273,,,,,,,,,,,,,,,,,,,,,,28.0,33.0,True,0.15,0.5563101301641199,31.1,rookie,,,,FA
825412,angeibel gomez,Angeibel Gomez,17.0,,,,,,Angeibel Gomez,84.0,OF,17.0,ROK,kc,,,,,,,,,,,,,,,,0.0,0.0,True,0.17000000000000004,,31.0,top-100 prospect,,,,FA
829162,steele hall,Steele Hall,19.0,,,,,,Steele Hall,91.0,SS,19.0,ALL (2),cin,18.9,A,121.0,0.18947368421052632,0.355,0.284,0.639,0.09473684210526316,0.32231404958677684,0.19834710743801653,1.0,7.0,-0.2155758774789582,0.32600000000000007,0.45688482450420836,0.0,0.0,True,0.09999999999999998,,30.6,top-100 prospect,,,,FA
666931,jared oliva,Jared Oliva,30.6,7.0,,,,0.8571428571428571,,,,,,,,,,,,,,,,,,,,,,47.0,50.0,True,0.15,,30.2,rookie,,,,FA
669717,will wilson,Will Wilson,27.9,6.0,,,,1.5,,,,,,,,,,,,,,,,,,,,,,83.0,97.0,True,0.15,,30.2,rookie,,,,FA
668974,maverick handley,Maverick Handley,28.3,1.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,42.0,48.0,True,0.15,,30.2,rookie,,,,FA
675659,greg jones,Greg Jones,28.3,24.0,,,,0.25,,,,,,,28.3,AAA,264.0,0.24324324324324326,0.364,0.329,0.693,0.08558558558558559,0.32575757575757575,0.11742424242424243,3.0,31.0,-0.17287031946835882,0.22999999999999993,0.4654259361063282,30.0,32.0,True,0.15,,30.1,rookie,,,,FA
669360,trei cruz,Trei Cruz,28.0,5.0,,,,0.0,,,,,,,28.0,AAA,423.0,0.25753424657534246,0.34,0.353,0.693,0.0958904109589041,0.21513002364066194,0.11347517730496454,4.0,5.0,-0.43396374650545966,0.275,0.41320725069890807,5.0,5.0,True,0.15,,30.0,rookie,,,,FA
673995,davis wendzel,Davis Wendzel,29.1,4.0,,,,0.0,,,,,,,29.1,AAA,261.0,0.2304147465437788,0.349,0.461,0.81,0.2304147465437788,0.19540229885057472,0.13026819923371646,10.0,2.0,0.40937945820934346,0.10999999999999982,0.5818758916418687,51.0,53.0,True,0.15,,30.0,rookie,,,,FA
657675,rudy martin,Rudy Martin Jr.,30.4,3.0,,,,0.3333333333333333,,,,,,,30.4,AAA,162.0,0.291044776119403,0.392,0.44,0.832,0.14925373134328357,0.20987654320987653,0.12962962962962962,5.0,15.0,0.7188034276081494,0.0,0.6437606855216299,2.0,3.0,True,0.15,,28.8,rookie,,,,FA
672569,gustavo campero,Gustavo Campero,28.8,12.0,,,,0.9166666666666666,,,,,,,28.8,AA,193.0,0.2874251497005988,0.375,0.455,0.83,0.16766467065868262,0.13471502590673576,0.07772020725388601,6.0,11.0,0.6262938079241691,0.0,0.6252587615848338,115.0,126.0,True,0.15,,28.4,rookie,,,,FA
665856,jair camargo,Jair Camargo,27.0,2.0,,,,2.0,,,,,,,27.0,AAA,218.0,0.24019607843137256,0.276,0.363,0.639,0.12254901960784313,0.3577981651376147,0.03669724770642202,5.0,5.0,-1.5857859626970252,0.425,0.18284280746059495,8.0,9.0,True,0.15,,27.9,rookie,,,,FA
700652,kenny piper,Kenny Piper,28.0,11.0,,,,1.8181818181818181,,,,,,,28.0,AA,277.0,0.26382978723404255,0.366,0.506,0.872,0.2425531914893617,0.26353790613718414,0.11913357400722022,11.0,11.0,0.48078301768672593,0.0,0.5961566035373452,9.0,11.0,True,0.15,,27.7,rookie,,,,FA
663967,cesar salazar,César Salazar,30.3,22.0,,,,0.5909090909090909,,,,,,,30.3,AAA,222.0,0.2611111111111111,0.389,0.389,0.778,0.12777777777777777,0.16216216216216217,0.13963963963963963,5.0,6.0,0.4686961769326383,0.0,0.5937392353865276,74.0,89.0,True,0.15,,27.6,rookie,,,,FA
640459,brian navarreto,Brian Navarreto,31.5,55.0,0.176,96.076340714,72.8,0.8181818181818182,,,,,,,,,,,,,,,,,,,,,,61.0,70.0,True,0.15,0.2608941709111488,26.7,rookie,,,,FA
695257,billy cook,Billy Cook,27.5,53.0,0.166,95.566306667,73.2,1.0754716981132075,,,,,,,,,,,,,,,,,,,,,,106.0,108.0,True,0.15,0.26428975664968873,26.7,rookie,,,,FA
660710,rodolfo duran,Rodolfo Durán,28.4,91.0,0.257,97.407154828,72.6,0.9010989010989011,,,,,,,28.4,AAA,192.0,0.24096385542168675,0.332,0.398,0.73,0.1566265060240964,0.25,0.09375,5.0,4.0,-0.3680780915835095,0.21500000000000025,0.42638438168329806,82.0,91.0,True,0.15,0.3469156762874929,26.5,rookie,,,,FA
680577,dashawn keirsey,DaShawn Keirsey Jr.,29.1,1.0,,,,4.0,,,,,,,29.1,AAA,426.0,0.24681933842239187,0.303,0.346,0.649,0.09923664122137404,0.2793427230046948,0.07042253521126761,6.0,40.0,-0.6611132934171943,0.10999999999999982,0.36777734131656115,98.0,103.0,True,0.15,,24.7,rookie,,,,FA
681909,justin dean,Justin Dean,29.6,10.0,,,,1.9,,,,,,,29.6,AAA,352.0,0.21283783783783783,0.326,0.297,0.623,0.08445945945945946,0.2471590909090909,0.13636363636363635,3.0,25.0,-0.29759052154143456,0.03499999999999981,0.4404818956917131,10.0,12.0,True,0.15,,24.6,rookie,,,,FA
663584,hayden senger,Hayden Senger,29.2,17.0,,,,0.7058823529411765,,,,,,,29.2,AAA,262.0,0.24358974358974358,0.307,0.436,0.743,0.19230769230769232,0.2786259541984733,0.07251908396946564,12.0,3.0,-0.6237934948217669,0.09500000000000014,0.3752413010356466,87.0,95.0,True,0.15,,24.5,rookie,,,,FA
682515,logan porter,Logan Porter,31.0,6.0,,,,1.1666666666666667,,,,,,,31.0,AAA,211.0,0.2111111111111111,0.313,0.333,0.646,0.12222222222222222,0.2132701421800948,0.10900473933649289,5.0,0.0,-0.5687865298466471,0.0,0.3862426940306706,42.0,53.0,True,0.15,,22.4,rookie,,,,FA
664068,scott kingery,Scott Kingery,32.2,4.0,,,,1.25,,,,,,,32.2,AAA,142.0,0.2,0.277,0.304,0.581,0.104,0.2746478873239437,0.08450704225352113,3.0,3.0,-1.1422656711534753,0.0,0.2715468657693049,50.0,52.0,True,0.15,,19.5,rookie,,,,FA
823550,sungmun song,Sung-Mun Song,29.8,147.0,0.249,97.16178234,72.1,0.9795918367346939,,,,,,,29.8,AAA,125.0,0.26548672566371684,0.336,0.319,0.655,0.05309734513274336,0.232,0.096,1.0,1.0,-0.8316223975884166,0.004999999999999893,0.33367552048231663,125.0,147.0,True,0.15,0.29711375212224106,18.2,rookie,3.0,623.0,40.0,FA
