mlbam_id,name,season,birth_date,throws,team,G,GS,IP,K,BB,ER,H,HR,CG,SHO,BS,SV,HLD,W,L,ERA,WHIP,BF,pitches,QS,k_minus_bb,whiff_pct_adv,pitches_per_ip,gb_pct,babip,pts,pts_gs,pts_ip,age,is_sp,nkey,player_age,pa_savant,k_percent,bb_percent,xba,xslg,woba,xwoba,xera,xobp,xiso,wobacon,xwobacon,exit_velocity_avg,launch_angle_avg,sweet_spot_percent,barrel_batted_rate,hard_hit_percent,avg_best_speed,z_swing_percent,z_swing_miss_percent,oz_swing_percent,oz_swing_miss_percent,oz_contact_percent,iz_contact_percent,in_zone_percent,edge_percent,meatball_percent,meatball_swing_percent,whiff_percent,swing_percent,f_strike_percent,groundballs_percent,flyballs_percent,linedrives_percent,popups_percent,pull_percent,swing_take_run_value,pitch_run_value_fastball,pitch_run_value_breaking,pitch_run_value_offspeed,pitch_count,pitch_count_fastball,pitch_count_breaking,pitch_count_offspeed,p_quality_start,p_era,throws_sv,n_pitches_10,arsenal_whiff,arsenal_putaway,arsenal_xwoba,arsenal_rv100,best_pitch_whiff,best_pitch_rv100,n_plus_pitches,best_pitch,arsenal_desc,fb_velo,ff_avg_speed,si_avg_speed,movement_uniqueness,sp_rank,il_days,il_stints,il_days_3yr,il_60,il_reasons,il_days_w,stuff_plus,location_plus,pitching_plus,pitching_plus_raw,career_best_gs,seasons_10gs,career_GS,gap_to_best,yoy_stuff_change,yoy_velo_change,BI,track3,ip_gs_last,comeback,proj_pts_gs_raw,age_step,proj_pts_gs,proj_GS,durability,proj_pts,proj_rank,proj_rank_gs,owner,proj_pts_hitting,proj_pts_total,KSV,KSV_2nd,proj_sd,rank_lo,rank_hi,n_tied,keep_tier,kept_2026_as,team_rank
676979,Garrett Crochet,2026,1999-06-21,L,Boston Red Sox,6,6,30.0,37,11,21,33,5,0,0,0,0,0,3,3,6.3,1.47,138,518,3,0.188,0.24,17.27,0.0,0.35,58.0,9.666666666666666,1.9333333333333333,27.0,True,garrett crochet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,22.37001238995039,28.60706320208031,0.3536381660732163,-0.8939281290188547,25.6,-0.2,0.0,Cutter,"4-Seam Fastball 34% (26% whiff), Cutter 25% (19% whiff), Sinker 22% (21% whiff)",,,,2.023983740368101,210.0,151.0,1.0,151.0,0.0,,151.0,,,,,,2,70,,,,24.6,13.62376542143292,,False,13.34785622809738,-0.0,13.34785622809738,19.0,1.0,254.0,31,3,CH,0.0,254.0,12.0,27.0,91.0,12.0,138.0,72.0,marginal,,2.0
676106,Emerson Hancock,2026,1999-05-31,R,Seattle Mariners,25,25,138.66666666666666,126,32,55,126,20,0,0,0,0,0,7,8,3.57,1.14,566,2171,12,0.166,0.237,15.66,0.0,0.278,257.66666666666663,10.306666666666665,1.8581730769230769,27.1,True,emerson hancock,27.0,566.0,22.3,5.7,0.242,0.41,0.302,0.308,4.01,0.294,0.168,0.359,0.368,89.7,13.5,30.9,8.8,41.6,78.990173166,73.8,18.1,28.5,39.0,61.0,81.9,51.6,42.0,7.8,84.6,23.7,51.9,65.0,43.9,28.9,20.0,7.2,36.2,11.0,22.04468593293558,-4.808303931945942,-6.561142711317686,2171.0,1617.0,446.0,108.0,12.0,3.57,R,4.0,24.72407594231323,17.321178817755175,0.30075424565981473,0.4695304610217955,39.0,1.8,3.0,4-Seam Fastball,"4-Seam Fastball 40% (23% whiff), Sinker 23% (12% whiff), Sweeper 16% (37% whiff), Cutter 12% (34% whiff), Changeup 5% (21% whiff), Curveball 4% (39% whiff)",95.4,95.4,94.8,5.161999072593551,62.0,28.0,1.0,28.0,0.0,,28.0,104.5,104.9,105.1,10.426660765392919,10.306666666666665,3,56,0.0,11.099999999999994,0.5,0.8,9.217616961676253,5.55,False,9.94823428373852,-0.00626696777629207,9.941967315962229,20.0,1.0,199.0,79,77,CH,0.0,199.0,-43.0,-28.0,76.0,28.0,173.0,102.0,let go,,3.0
695611,Gage Jump,2026,2003-04-12,L,Athletics,20,20,98.66666666666667,108,46,60,104,12,0,0,0,0,0,6,11,5.47,1.52,437,1756,6,0.142,0.252,17.8,0.0,0.345,170.66666666666669,8.533333333333335,1.7297297297297298,23.2,True,gage jump,23.0,437.0,24.7,10.5,0.261,0.402,0.343,0.329,4.63,0.341,0.141,0.413,0.392,89.6,15.5,40.5,6.8,39.8,79.206498333,67.3,15.0,30.4,46.5,53.5,85.0,48.5,40.5,8.4,81.0,25.2,48.3,60.9,39.1,26.2,28.3,6.5,40.1,-10.0,-10.00615020600297,3.3749599390596914,-3.222050429753729,1756.0,905.0,687.0,164.0,6.0,5.47,L,3.0,25.860584808137617,19.78959064648145,0.3165192980642373,0.008070176687390861,36.4,1.7,1.0,Slider,"4-Seam Fastball 47% (23% whiff), Slider 22% (28% whiff), Curveball 11% (26% whiff), Sweeper 6% (36% whiff)",96.3,96.3,95.1,2.3963785121946257,124.0,12.0,1.0,12.0,0.0,,12.0,102.1,89.0,100.6,9.787066376069792,8.533333333333335,1,20,0.0,,,6.8,9.477532036195075,4.93,False,9.767201950874245,0.2381447754990953,10.00534672637334,18.0,1.0,180.0,97,72,CH,0.0,180.0,-62.0,-47.0,71.0,37.0,185.0,104.0,let go,,4.0
663436,Davis Martin,2026,1997-01-04,R,Chicago White Sox,28,27,145.33333333333334,121,45,62,143,14,0,0,0,0,0,9,7,3.84,1.29,610,2324,10,0.125,0.234,15.99,0.0,0.308,244.33333333333337,9.049382716049385,1.6811926605504588,29.5,True,davis martin,29.0,610.0,19.8,7.4,0.27,0.412,0.318,0.33,4.67,0.336,0.143,0.357,0.373,90.3,12.5,34.1,6.5,44.7,79.654317075,66.7,13.7,31.8,40.6,59.4,86.3,47.3,40.1,7.8,74.4,23.4,48.3,57.2,43.1,23.3,27.4,6.2,40.3,6.0,4.397400587683986,-1.4003227095594442,3.282834041238186,2324.0,1329.0,627.0,336.0,10.0,3.84,R,6.0,23.8787000062278,16.9313000014122,0.33043600001138396,0.17079999977519997,41.3,1.1,2.0,Sinker,"4-Seam Fastball 27% (25% whiff), Sinker 19% (7% whiff), Curveball 14% (41% whiff), Changeup 14% (14% whiff), Slider 13% (36% whiff), Cutter 13% (26% whiff)",93.9,93.9,92.8,3.349093444414784,67.0,19.0,1.0,51.0,0.0,Right middle finger blister,38.2,95.8,92.6,95.0,8.970219241397976,9.049382716049385,3,71,0.0,3.8999999999999915,-0.09999999999999432,0.3,8.770848487692248,5.38,False,9.081852899602824,-0.15667419440729952,8.925178705195524,20.0,1.0,179.0,98,143,CH,0.0,179.0,-63.0,-48.0,71.0,37.0,184.0,104.0,let go,,5.0
805673,Zebby Matthews,2026,2000-05-22,R,Minnesota Twins,22,22,125.33333333333333,107,39,66,117,23,0,0,0,0,0,9,10,4.74,1.24,522,2017,11,0.13,0.222,16.09,0.0,0.269,210.33333333333331,9.56060606060606,1.678191489361702,26.1,True,zebby matthews,26.0,522.0,20.5,7.5,0.25,0.429,0.325,0.324,4.48,0.312,0.179,0.374,0.374,90.7,13.9,34.4,10.8,42.2,80.933400595,68.3,13.9,28.0,41.2,58.8,86.1,48.5,41.2,7.8,76.4,22.2,47.6,65.7,42.7,27.4,23.7,6.2,42.2,-1.0,-3.500169927099818,9.331564181072256,-7.32966130695329,2017.0,1064.0,685.0,268.0,11.0,4.74,R,5.0,21.59568421886482,16.62863158227036,0.3243505262592078,-0.2608421071534626,34.1,1.8,1.0,Slider,"4-Seam Fastball 36% (13% whiff), Slider 22% (34% whiff), Changeup 13% (18% whiff), Cutter 12% (17% whiff), Curveball 12% (34% whiff)",95.2,95.2,95.2,1.827552084768021,90.0,0.0,0.0,41.0,0.0,,24.599999999999998,93.8,98.9,93.9,8.812428459424286,9.56060606060606,2,47,0.0,-7.900000000000006,-1.0,0.6,9.029366858691441,5.7,False,9.122192235325192,0.05640270998662773,9.17859494531182,18.0,1.0,165.0,113,125,CH,0.0,165.0,-77.0,-62.0,67.0,47.0,198.0,107.0,let go,,6.0
691725,Andrew Painter,2026,2003-04-10,R,Philadelphia Phillies,24,22,120.66666666666667,107,44,75,127,21,0,0,0,0,0,3,10,5.59,1.42,528,2033,6,0.119,0.252,16.85,0.0,0.305,176.66666666666669,8.030303030303031,1.4640883977900554,23.2,True,andrew painter,23.0,528.0,20.3,8.3,0.252,0.421,0.341,0.325,4.51,0.321,0.169,0.392,0.369,87.6,14.3,29.6,8.3,35.5,76.131117432,67.0,17.2,33.8,39.3,60.7,82.8,47.1,42.5,6.9,68.8,25.2,49.4,62.5,43.0,26.1,21.2,9.7,40.1,-8.0,-13.882985778084057,0.2325792321108871,6.130853355251635,2033.0,846.0,821.0,366.0,6.0,5.59,R,3.0,24.619719732694655,16.08768769778397,0.3270720718553508,-0.4603603557332108,38.4,3.8,2.0,Changeup,"4-Seam Fastball 32% (15% whiff), Slider 18% (36% whiff), Sweeper 16% (26% whiff), Sinker 9% (10% whiff), Split-Finger 9% (38% whiff), Changeup 9% (35% whiff), Curveball 6% (25% whiff)",96.5,96.5,95.1,4.055185383615744,117.0,0.0,0.0,0.0,0.0,,0.0,101.0,105.9,101.5,9.920630389041664,8.030303030303031,1,22,0.0,,,12.9,7.791817189297798,5.48,False,9.0916508709985,0.2381447754990953,9.329795646497594,16.0,1.0,149.0,130,110,CH,0.0,149.0,-93.0,-78.0,63.0,60.0,205.0,102.0,let go,,7.0
804267,Zac Thornton,2026,2002-01-17,L,New York Mets,14,14,79.33333333333333,59,17,30,74,13,0,0,0,0,0,5,5,3.4,1.15,318,1174,8,0.132,0.185,14.8,0.0,0.271,140.33333333333331,10.023809523809522,1.76890756302521,24.4,True,zac thornton,24.0,318.0,18.6,5.3,0.266,0.45,0.313,0.329,4.63,0.312,0.184,0.357,0.38,89.0,15.1,36.4,9.6,41.4,77.742065169,71.3,12.1,32.6,32.5,67.5,87.9,50.2,40.7,9.0,75.5,18.5,52.0,64.5,38.9,30.5,24.7,5.9,37.2,0.0,6.836048535393606,-4.14321554915102,-2.496063736169536,1174.0,763.0,360.0,51.0,8.0,3.4,L,3.0,19.373929012245146,16.881395348805896,0.33100122400121795,-0.009302328228629917,25.0,0.8,3.0,4-Seam Fastball,"Cutter 30% (17% whiff), 4-Seam Fastball 25% (18% whiff), Sweeper 17% (25% whiff), Slider 10% (20% whiff)",92.3,92.1,92.3,2.1973161120985085,145.0,0.0,0.0,0.0,0.0,,0.0,87.6,101.9,88.3,8.005855394199498,10.023809523809522,1,14,0.0,,,0.2,9.733216796369017,5.67,False,9.058340485654009,0.1629411621835916,9.2212816478376,16.0,1.0,148.0,131,121,CH,0.0,148.0,-94.0,-79.0,63.0,60.0,205.0,102.0,let go,,8.0
665152,Dean Kremer,2026,1996-01-07,R,multi,16,16,83.33333333333333,82,29,46,71,17,0,0,0,0,0,4,5,4.97,1.2,341,1392,4,0.155,0.288,16.7,0.0,0.255,135.33333333333331,8.458333333333332,1.6239999999999999,30.5,True,dean kremer,30.0,341.0,24.0,8.5,0.238,0.442,0.325,0.324,4.48,0.305,0.204,0.392,0.39,88.0,16.1,38.4,9.6,35.8,76.802067456,65.8,18.1,29.6,48.2,51.8,81.9,45.2,40.3,6.9,76.0,28.7,46.0,61.9,35.8,33.2,25.3,5.7,39.3,-4.0,-1.3391768505738364,-4.017969823697303,1.531770761519382,1392.0,841.0,191.0,359.0,4.0,4.97,R,5.0,26.675760644950508,17.494421902056686,0.34256490878313944,-0.6058823534184465,38.4,0.7,1.0,Cutter,"4-Seam Fastball 27% (17% whiff), Split-Finger 26% (38% whiff), Cutter 18% (35% whiff), Sinker 14% (12% whiff), Curveball 13% (26% whiff)",92.8,92.8,92.1,3.907601350501313,149.0,69.0,1.0,109.0,0.0,,81.0,99.5,95.2,99.0,9.547870647142195,10.349206349206348,6,135,-1.8908730158730158,3.0999999999999943,-0.5,0.0,8.783917437936767,5.21,False,9.35370991362894,-0.2193438721702193,9.13436604145872,16.0,1.0,146.0,134,130,CH,0.0,146.0,-96.0,-81.0,62.0,61.0,205.0,103.0,let go,,9.0
663776,Patrick Sandoval,2026,1996-10-18,L,Boston Red Sox,13,13,64.66666666666667,67,31,37,78,7,0,0,0,0,0,1,7,5.15,1.69,295,1109,1,0.122,0.257,17.15,0.0,0.38,98.66666666666669,7.589743589743591,1.5257731958762888,29.7,True,patrick sandoval,29.0,295.0,22.7,10.5,0.27,0.429,0.361,0.342,5.06,0.35,0.159,0.428,0.399,87.8,15.2,33.8,6.7,35.4,76.571847895,66.4,19.8,27.7,39.9,60.1,80.2,50.1,41.2,6.9,81.8,25.7,47.1,55.3,37.9,26.7,25.6,9.7,34.9,-12.0,-7.950646728098291,-8.63659593087223,5.010937581532389,1109.0,474.0,346.0,289.0,1.0,5.15,L,4.0,26.40501671670004,23.891861759233613,0.35256633227618134,-1.010590859261579,42.2,1.6,1.0,Changeup,"Changeup 26% (42% whiff), Slider 23% (30% whiff), 4-Seam Fastball 22% (16% whiff), Sinker 19% (12% whiff)",94.0,93.6,94.0,3.990073913694192,178.0,103.0,1.0,427.0,1.0,,267.7,104.4,88.6,102.6,10.073506852075274,11.617283950617283,5,98,-4.027540360873692,3.1000000000000085,0.29999999999999716,0.1,8.358305770531706,4.97,True,9.409786285431332,-0.16920812995988344,9.240578155471448,13.0,1.0,120.0,168,119,CH,0.0,120.0,-122.0,-107.0,55.0,86.0,220.0,91.0,let go,,10.0
642547,Freddy Peralta,2026,1996-06-04,R,multi,31,31,163.66666666666666,152,60,83,157,23,0,0,0,0,0,9,11,4.56,1.33,708,2866,8,0.13,0.262,17.51,0.0,0.291,264.66666666666663,8.53763440860215,1.6171079429735233,30.1,True,freddy peralta,30.0,708.0,21.5,8.5,0.234,0.373,0.325,0.302,3.84,0.308,0.139,0.374,0.34,87.5,16.9,35.7,5.9,37.5,76.201985228,70.2,18.8,31.3,38.5,61.5,81.2,42.3,38.8,6.4,81.0,26.2,47.7,58.6,39.5,28.5,24.2,7.8,38.1,0.0,1.1639834664713908,-2.2159748181448196,0.5821029170273633,2866.0,1518.0,678.0,670.0,8.0,4.56,R,3.0,25.20627615781893,17.259832638452586,0.30358054380405636,-0.168096234443112,32.8,0.2,1.0,Changeup,"4-Seam Fastball 53% (22% whiff), Changeup 23% (29% whiff), Curveball 14% (33% whiff), Sweeper 6% (24% whiff)",94.2,94.2,,5.129071942456429,56.0,0.0,0.0,0.0,0.0,,0.0,102.8,91.3,101.7,9.941202267896152,13.34567901234568,6,170,-4.8080446037435305,-9.900000000000006,-0.5999999999999943,0.1,10.24111515011074,5.28,False,10.17209831862006,-0.19427600106505147,9.97782231755501,24.0,1.0,239.0,37,76,CJF,0.0,239.0,-3.0,12.0,87.0,14.0,141.0,79.0,let go,,1.0
676440,Tanner Bibee,2026,1999-03-05,R,Cleveland Guardians,32,32,182.0,142,54,88,168,29,0,0,0,0,0,6,15,4.35,1.22,755,2874,18,0.117,0.234,15.79,0.0,0.266,308.0,9.625,1.6923076923076923,27.3,True,tanner bibee,27.0,755.0,18.8,7.2,0.25,0.417,0.314,0.318,4.3,0.31,0.167,0.353,0.358,89.0,17.7,35.1,8.2,39.4,78.558134212,67.1,17.2,27.5,38.3,61.7,82.8,49.5,43.5,7.8,74.4,23.4,47.1,64.6,37.4,28.8,24.1,9.8,37.6,2.0,5.277164650916246,-2.3834550052269696,-1.137818637447488,2874.0,1970.0,469.0,435.0,18.0,4.35,R,5.0,23.231700000509804,17.196899994818605,0.3199019999565881,0.13919999946480005,36.6,0.5,3.0,Sinker,"Cutter 24% (30% whiff), 4-Seam Fastball 23% (15% whiff), Sinker 21% (15% whiff), Changeup 15% (37% whiff), Curveball 11% (24% whiff), Sweeper 5% (19% whiff)",94.0,94.0,93.2,5.033358182640365,34.0,0.0,0.0,0.0,0.0,,0.0,100.3,102.6,100.5,9.771946635402445,11.2,4,119,-1.5749999999999993,0.7999999999999972,-0.4000000000000057,0.1,9.76159603511592,5.69,False,9.884444383885562,-0.018800903328875986,9.865643480556686,24.0,1.0,237.0,38,84,CJF,0.0,237.0,-5.0,10.0,86.0,16.0,147.0,80.0,let go,,2.0
677960,Ryan Weathers,2026,1999-12-17,L,New York Yankees,25,25,137.33333333333334,143,38,55,130,18,0,0,0,0,0,5,8,3.6,1.22,568,2281,9,0.185,0.27,16.61,0.0,0.307,261.33333333333337,10.453333333333335,1.9029126213592233,26.5,True,ryan weathers,26.0,568.0,25.2,6.7,0.255,0.424,0.306,0.319,4.33,0.309,0.169,0.378,0.398,89.2,9.1,32.0,8.6,40.6,77.68228672,63.0,16.4,28.9,47.2,52.8,83.6,46.6,42.6,6.1,73.4,27.0,44.8,60.9,49.5,21.4,24.5,4.7,38.8,1.0,-3.38430068311707,2.8027675852646947,2.0181013377736226,2281.0,980.0,724.0,576.0,9.0,3.6,L,5.0,27.280219782716184,20.36013986343586,0.31990209787960994,0.05774225805323551,38.8,1.1,4.0,Sinker,"Changeup 25% (35% whiff), 4-Seam Fastball 22% (22% whiff), Sinker 21% (9% whiff), Sweeper 20% (39% whiff), Slider 12% (35% whiff)",95.8,95.8,94.1,3.091666665308334,59.0,35.0,1.0,279.0,0.0,Left forearm flexor strain,150.8,104.9,104.3,105.4,10.471932311885753,10.453333333333335,4,79,0.0,,,5.9,10.212609038027695,5.49,True,10.404158225308437,0.0313348388814599,10.435493064189897,21.0,1.0,219.0,56,55,CJF,0.0,219.0,-23.0,-8.0,81.0,20.0,161.0,90.0,let go,,3.0
702070,Noah Cameron,2026,1999-07-17,L,Kansas City Royals,30,29,172.33333333333334,155,54,75,153,19,1,1,0,0,0,9,8,3.92,1.2,718,2792,11,0.141,0.263,16.2,0.0,0.278,314.33333333333337,10.839080459770116,1.8239845261121859,27.0,True,noah cameron,26.0,718.0,21.6,7.5,0.244,0.403,0.3,0.31,4.07,0.305,0.158,0.347,0.36,88.8,15.3,36.9,8.2,37.7,77.870990607,69.2,17.2,29.7,45.4,54.6,82.8,47.5,41.5,7.5,76.1,26.3,48.5,60.3,40.3,27.6,25.6,6.5,44.4,8.0,7.369493814156738,-1.9210563717483493,3.050886149669509,2792.0,1396.0,831.0,564.0,11.0,3.92,L,5.0,26.199699991301802,17.964000001016,0.30999500004902997,0.3900999971594001,35.9,1.3,4.0,Cutter,"4-Seam Fastball 24% (18% whiff), Cutter 21% (22% whiff), Changeup 21% (36% whiff), Curveball 16% (30% whiff), Slider 13% (36% whiff), Sinker 4% (8% whiff)",92.5,92.5,91.5,2.3544410427215063,31.0,0.0,0.0,0.0,0.0,,0.0,99.3,96.8,99.0,9.553030076493611,10.839080459770116,2,53,0.0,-1.0,0.20000000000000284,0.4,9.963150428593245,5.94,False,9.87171329250796,-0.0,9.87171329250796,22.0,1.0,217.0,57,83,CJF,0.0,217.0,-25.0,-10.0,81.0,21.0,159.0,93.0,let go,,4.0
694738,Landen Roupp,2026,1998-09-10,R,San Francisco Giants,29,29,155.0,143,75,69,126,11,0,0,0,0,0,9,14,4.01,1.3,657,2712,11,0.104,0.244,17.5,0.0,0.273,273.0,9.413793103448276,1.761290322580645,27.8,True,landen roupp,27.0,657.0,21.8,11.4,0.232,0.344,0.294,0.302,3.84,0.326,0.112,0.316,0.329,86.4,10.6,32.7,5.1,30.0,75.445143555,61.6,13.8,30.2,40.3,59.7,86.2,42.2,45.1,4.8,67.4,24.4,43.5,57.5,50.7,22.8,21.4,5.1,41.0,13.0,0.6121846586537465,6.430725338585669,6.1517311917163395,2712.0,1467.0,693.0,552.0,11.0,4.01,R,4.0,23.574574592419545,18.17207207221185,0.2984424423211089,0.46616616483400325,36.2,1.1,4.0,Changeup,"Sinker 34% (8% whiff), Curveball 26% (34% whiff), Changeup 21% (29% whiff), Cutter 14% (28% whiff), 4-Seam Fastball 6% (36% whiff)",93.4,92.9,93.4,5.56059451149215,52.0,0.0,0.0,58.0,0.0,,34.8,99.8,102.1,100.0,9.701238642638645,9.413793103448276,2,55,0.0,-3.4000000000000057,0.30000000000001137,1.0,9.795961250425277,5.34,False,9.866893326162982,-0.050135742210335885,9.816757583952647,22.0,1.0,216.0,61,87,CJF,0.0,216.0,-26.0,-11.0,80.0,21.0,162.0,94.0,let go,,5.0
607074,Carlos Rodón,2026,1992-12-10,L,New York Yankees,15,15,76.33333333333333,83,38,25,48,7,0,0,0,0,0,6,3,2.95,1.13,315,1342,5,0.143,0.295,17.58,0.0,0.224,154.33333333333331,10.288888888888888,2.021834061135371,33.6,True,carlos rodon,33.0,315.0,26.3,12.1,0.221,0.355,0.266,0.307,3.98,0.323,0.134,0.291,0.358,90.1,16.4,38.0,6.8,39.1,80.435800851,71.1,18.4,29.0,51.4,48.6,81.6,44.6,37.0,7.6,80.4,29.5,47.8,58.7,37.0,29.2,27.6,6.3,40.6,10.0,8.423987134656699,0.7314378327088107,0.44494294587652516,1342.0,785.0,362.0,195.0,5.0,2.95,L,4.0,28.886930096202917,20.085207703504732,0.31123910830703505,0.696453900622274,37.9,1.6,3.0,Sinker,"4-Seam Fastball 46% (23% whiff), Slider 25% (38% whiff), Changeup 15% (38% whiff), Sinker 13% (21% whiff)",94.4,94.4,93.4,3.3770237112624386,133.0,92.0,2.0,92.0,0.0,,92.0,108.6,77.0,105.5,10.495240309474413,14.027777777777777,6,149,-3.738888888888889,-2.3000000000000114,0.30000000000001137,0.1,11.543529116443352,5.09,False,10.996849265153843,-0.4136198732352708,10.583229391918572,20.0,1.0,212.0,66,47,CJF,0.0,212.0,-30.0,-15.0,79.0,23.0,164.0,96.0,let go,,6.0
608379,Michael Wacha,2026,1991-07-01,R,Kansas City Royals,31,31,194.33333333333334,154,53,72,162,28,0,0,0,0,0,9,9,3.33,1.11,786,2938,20,0.128,0.218,15.12,0.0,0.247,356.33333333333337,11.49462365591398,1.8336192109777016,35.0,True,michael wacha,34.0,786.0,19.6,6.7,0.241,0.406,0.3,0.307,3.98,0.298,0.165,0.34,0.349,88.1,18.2,34.3,7.0,36.4,77.102076904,68.2,14.7,29.8,37.9,62.1,85.3,49.9,42.1,8.6,76.6,21.8,48.9,65.0,37.1,29.9,23.6,9.4,38.5,11.0,6.254799302283031,-7.194082241877236,11.72681076236008,2938.0,1654.0,552.0,732.0,20.0,3.33,R,5.0,21.978700000927798,18.290199997358798,0.3057500000405,0.4537999978772001,29.5,1.8,2.0,Changeup,"4-Seam Fastball 27% (20% whiff), Changeup 25% (28% whiff), Cutter 15% (14% whiff), Sinker 14% (14% whiff), Curveball 10% (26% whiff), Slider 9% (30% whiff)",93.2,93.1,93.2,2.833088777663023,14.0,0.0,0.0,27.0,0.0,,10.2,96.3,101.0,96.6,9.207977576597331,11.49462365591398,6,161,0.0,1.5,0.0,0.2,9.428495227353,6.27,False,9.478955534756293,-0.5013574221033584,8.977598112652935,23.0,1.0,206.0,72,140,CJF,0.0,206.0,-36.0,-21.0,78.0,23.0,169.0,100.0,let go,,7.0
666157,Nick Lodolo,2026,1998-02-05,L,Cincinnati Reds,20,20,103.66666666666667,80,44,58,108,20,0,0,0,0,0,3,6,5.04,1.47,462,1807,5,0.078,0.213,17.43,0.0,0.292,145.66666666666669,7.283333333333334,1.4051446945337622,28.4,True,nick lodolo,28.0,462.0,17.3,9.5,0.293,0.486,0.371,0.379,6.44,0.383,0.193,0.401,0.414,90.0,12.6,37.2,9.5,40.9,79.38968,64.6,12.2,29.0,38.7,61.3,87.8,46.3,43.4,6.4,70.4,21.3,45.5,60.4,41.5,26.0,27.9,4.6,33.4,-17.0,-8.603590033157177,-5.293327660272387,-3.358152067685837,1807.0,956.0,445.0,406.0,5.0,5.04,L,4.0,22.766000001136,15.0235999995056,0.366231999999072,-1.0946000000216,42.3,-0.8,0.0,Curveball,"4-Seam Fastball 27% (18% whiff), Sinker 26% (8% whiff), Curveball 25% (42% whiff), Changeup 23% (23% whiff)",93.9,93.9,93.7,9.1460012392416,143.0,74.0,2.0,172.0,0.0,Blister left index finger,110.0,92.4,99.9,92.1,8.548983043446823,12.095238095238093,4,95,-4.811904761904759,-16.0,0.0,0.3,9.629662923563497,5.18,False,9.26329731108619,-0.08773754886808764,9.175559762218102,19.0,1.0,174.0,105,126,CJF,0.0,174.0,-68.0,-53.0,69.0,40.0,190.0,110.0,let go,,8.0
571510,Matthew Boyd,2026,1991-02-02,L,Chicago Cubs,21,21,119.66666666666667,93,37,54,109,15,0,0,0,0,0,9,5,4.06,1.22,493,1867,8,0.114,0.226,15.6,0.0,0.276,190.66666666666669,9.07936507936508,1.593314763231198,35.4,True,matthew boyd,35.0,493.0,18.9,7.5,0.266,0.426,0.307,0.332,4.73,0.331,0.161,0.339,0.373,88.4,14.5,33.4,8.1,38.2,76.900842102,67.4,15.9,31.8,35.6,64.4,84.1,47.9,43.0,7.0,71.8,22.6,48.8,66.5,42.4,24.4,23.3,9.8,40.7,4.0,-2.987624123074401,3.943482492940785,3.2789061968458304,1867.0,849.0,501.0,517.0,8.0,4.06,L,4.0,23.158417863556114,15.159330637183242,0.324565922787765,0.091277891516114,38.5,0.8,3.0,Changeup,"4-Seam Fastball 44% (15% whiff), Changeup 27% (26% whiff), Slider 15% (38% whiff), Curveball 13% (26% whiff)",92.7,92.7,91.9,5.91928783030328,103.0,66.0,2.0,66.0,0.0,,66.0,96.0,109.6,97.2,9.285868109821449,10.892473118279568,4,90,-1.8131080389144874,-4.700000000000003,-0.5999999999999943,0.6,9.38049552960527,5.7,False,9.493854065180033,-0.5664252932085261,8.927428771971506,19.0,1.0,170.0,108,142,CJF,0.0,170.0,-72.0,-57.0,68.0,44.0,190.0,110.0,let go,,9.0
682243,Bryce Miller,2026,1998-08-23,R,Seattle Mariners,21,20,112.66666666666667,112,36,50,94,20,0,0,0,0,0,4,9,3.99,1.15,459,1793,3,0.166,0.253,15.91,0.0,0.257,186.66666666666669,9.333333333333334,1.6568047337278107,27.9,True,bryce miller,27.0,459.0,24.4,7.8,0.224,0.382,0.306,0.295,3.65,0.288,0.158,0.37,0.354,87.3,16.5,31.7,7.8,32.0,76.861280658,73.8,18.5,35.0,38.9,61.1,81.5,48.9,43.8,6.9,84.6,25.3,54.0,64.7,38.2,33.7,20.7,7.4,43.7,-1.0,-6.288848965491617,2.0900656925901964,3.34562385798631,1793.0,961.0,405.0,426.0,3.0,3.99,R,3.0,23.685218352490374,20.030683086390347,0.2880447928317761,0.30246360592125643,33.3,2.1,2.0,Sweeper,"4-Seam Fastball 40% (21% whiff), Split-Finger 24% (33% whiff), Slider 11% (29% whiff), Sinker 8% (0% whiff), Sweeper 7% (24% whiff)",96.0,96.0,95.2,5.109863525804157,107.0,49.0,1.0,137.0,0.0,,101.49999999999999,108.2,113.5,109.7,11.097683489348016,11.752688172043012,4,94,-2.419354838709678,11.299999999999997,1.2000000000000028,1.0,8.780690412105672,5.63,False,10.066347395006398,-0.05640270998662773,10.00994468501977,17.0,1.0,170.0,108,71,CJF,0.0,170.0,-72.0,-57.0,68.0,45.0,194.0,110.0,let go,,10.0
