mlbam_id,name,season,birth_date,primary_pos,bats,team,G,PA,AB,H,2B,3B,HR,R,RBI,BB,HBP,SB,CS,K,SF,1B,E,CSA,AOF,g_C,g_1B,g_2B,g_3B,g_SS,g_OF,g_DH,player_age,pa_savant,k_percent,bb_percent,batting_avg,slg_percent,on_base_percent,isolated_power,babip,xba,xslg,woba,xwoba,xobp,xiso,wobacon,xwobacon,xbadiff,xslgdiff,wobadiff,exit_velocity_avg,launch_angle_avg,sweet_spot_percent,barrel_batted_rate,hard_hit_percent,avg_best_speed,avg_hyper_speed,z_swing_percent,oz_swing_percent,oz_contact_percent,iz_contact_percent,whiff_percent,swing_percent,pull_percent,groundballs_percent,flyballs_percent,linedrives_percent,popups_percent,avg_swing_length,avg_swing_speed,blasts_swing,squared_up_swing,fast_swing_rate,attack_angle,ideal_angle_rate,swing_take_run_value,sprint_speed,hp_to_1b,b_hit_fly,b_hit_ground,b_hit_line_drive,batted_ball,meatball_swing_percent,f_strike_percent,nkey,team_abbr,adp_name,adp_team,adp_pos,adp,adp_hitter_rank,adp_nfbc,adp_fantrax,pts,age,pts_g,pts_pa,final_hitter_rank,elig,elig_next,undrafted,adp_hitter_rank_f,exp_pts,exp_pts_g,pts_over_exp,ppg_over_exp,rank_gain,beat,big_beat,produced_like_rank,bust,x1B,x2B,x3B,xHR,xR,xRBI,xLP,xLP_pa,luck_pts,luck_pa,repl_pts,LPAR,repl_levels,lp_pa,std_pa,roto_z,pct_league,pct_std_points,pct_roto,fit_vs_points,fit_vs_roto,sb_per600,hr_per600,bb_per600,xwoba_minus_woba,career_best_pa,seasons_200,career_PA,gap_to_best,prior_best_pa_x,prior_seasons_200,prior_top90_x,jump_vs_prior_x,yoy_k_change,yoy_barrel_change,yoy_bat_speed_change,il_days,il_stints,il_days_3yr,il_60,il_reasons,il_days_w,first_game,last_game,games,window_games,avail_games,il_games_in_window,pa_pace_162,g_share,days_late,late_callup,pedigree,pipeline_rank,prospect_status,PAS,BI,bi_line,bi_why,bi_skills,bi_comps,proj_rate_raw,track_rate,age_step,proj_rate,proj_PA,durability,proj_pts,proj_pts_600,proj_rank,proj_rank_600,owner,bo_status,prior_best_pa_y,jump_vs_prior_y,prior_top90_y
605170,Victor Caratini,2026,1993-08-17,C,S,Minnesota Twins,103,371,317,71,9,0,7,28,44,34,12,0,0,76,8,55,2,12,0,69,29,0,0,0,0,2,32.0,366.0,19.9,9.3,0.221,0.317,0.314,0.096,0.258,0.229,0.367,0.287,0.313,0.326,0.138,0.295,0.334,-0.008,-0.05,-0.026,89.4,12.8,37.2,6.5,39.3,98.500229516,93.675298664,58.5,25.8,53.5,88.9,22.3,41.7,37.2,45.7,21.5,26.7,6.1,7.0,71.0,10.3,32.4,13.2,11.5,53.7,-6.0,24.4,4.93,11.0,27.0,30.0,247.0,58.7,63.3,victor caratini,MIN,Victor Caratini,MIN,"C,1B,DH",430.0,251.0,386.0,474.0,312.0,32.9,3.029126213592233,0.8409703504043127,236,C/1B,C/1B,False,251.0,249.0,2.9547812971342386,63.0,0.07434491645799435,15.0,False,False,237,False,49.012954421097305,13.101193343679782,0.7917500493485402,9.68710218587438,36.45284550655756,42.12044307858293,335.50528858514053,0.9043269234100823,-23.505288585140534,-0.06335657300576958,402.0,-90.0,"{'C': 402, 'SS': 573, '2B': 573, '3B': 543, '1B': 580, 'OF': 519, 'UT': 462}",0.8409703504043127,0.353099730458221,-7.422957471810377,6.513409961685824,5.363984674329502,3.8314176245210727,1.1494252873563218,2.681992337164751,0.0,11.320754716981131,54.98652291105121,0.026000000000000023,0.9963503649635036,6,1927,-0.15538001455919093,0.9963503649635036,5,False,-0.15538001455919093,3.099999999999998,-1.2000000000000002,-1.2999999999999972,0.0,0.0,38.0,0.0,,13.5,2026-03-26,2026-09-12,97.0,148.0,148.0,0.0,354.0,0.655,0.0,0.0,0.15,,established,29.7,0.6,1.076,"deserved 0.90/PA on contact quality, got 0.84 · avg EV 89.4 (64th pct) · 0.84/PA this year against 1.00 at his best, two steps to clear",xwOBA 0.313 (57th) · barrels 6.5% (43rd) · EV 89.4 (62nd) · hard-hit 39% (53rd) · K 20% (65th) · BB 9% (57th) · chase 26% (77th) · bat speed 71.0 mph (34th) · sprint 24.4 (1st),"{""n"":20,""b"":0,""c"":[[""Enrique Hern\u00e1ndez"",2024,33,0.82,0.82,209,0],[""Anthony Rizzo"",2023,34,0.86,0.79,296,0],[""Kyle Farmer"",2024,34,0.85,0.79,236,0],[""Gio Urshela"",2024,33,0.8,0.72,142,0],[""Michael Conforto"",2025,32,0.79,1.03,298,0]]}",0.8618709647522883,0.8879964953271029,-0.04402060729869545,0.8618709647522883,282.0,0.989,243.0,517.0,314,404,FA,established,0.9963503649635036,-0.15538001455919093,False
606192,Teoscar Hernández,2026,1992-10-15,OF,R,Los Angeles Dodgers,118,465,417,110,17,2,15,62,63,42,3,5,1,126,3,76,1,0,3,0,0,0,0,0,115,4,33.0,460.0,27.0,9.1,0.265,0.425,0.335,0.16,0.341,0.258,0.437,0.332,0.334,0.327,0.18,0.42,0.423,0.007,-0.012,-0.002,90.3,13.9,33.7,10.7,45.0,101.577496345,95.099241793,67.0,30.0,49.0,76.4,32.9,47.3,35.1,44.0,28.9,20.6,6.5,7.8,72.5,12.3,24.3,24.9,11.1,53.8,6.0,28.4,4.39,21.0,44.0,44.0,291.0,75.2,58.2,teoscar hernandez,LAD,Teoscar Hernandez,LAD,"LF,RF",109.0,72.0,116.0,106.0,476.0,33.7,4.033898305084746,1.0236559139784946,137,OF,OF,False,72.0,533.457627118644,4.012556571717588,-57.45762711864404,0.021341733367157723,-65.0,False,False,120,False,67.88077362436795,20.98683323943553,2.0820126480251,16.636380488171422,60.68768176644139,54.386344752740875,470.3060265191823,1.0114108097186716,5.693973480817704,0.012245104259823059,462.0,14.0,"{'C': 402, 'SS': 573, '2B': 573, '3B': 543, '1B': 580, 'OF': 519, 'UT': 462}",1.0236559139784946,0.4774193548387097,-1.564731866952719,64.75095785440614,39.08045977011494,54.406130268199234,25.670498084291197,10.344827586206904,6.451612903225807,19.35483870967742,54.19354838709677,0.0020000000000000018,1.2554621848739496,6,3471,-0.2318062708954549,1.2554621848739496,5,True,-0.2318062708954549,2.5,-0.8000000000000007,-0.4000000000000057,31.0,1.0,44.0,0.0,Left hamstring strain,38.8,2026-03-26,2026-09-12,112.0,149.0,120.0,29.0,543.0,0.933,0.0,0.0,0.15,,established,33.9,0.1,1.335,"avg EV 90.3 (79th pct) · 465 PA, already has the job · sprint 28.4 ft/s (77th pct)",xwOBA 0.334 (78th) · barrels 10.7% (77th) · EV 90.3 (77th) · hard-hit 45% (81st) · K 27% (23rd) · BB 9% (54th) · chase 30% (52nd) · bat speed 72.5 mph (59th) · sprint 28.4 (76th),"{""n"":20,""b"":0,""c"":[[""J.T. Realmuto"",2025,34,1.01,0.91,402,0],[""Adolis Garc\u00eda"",2025,32,0.97,0.78,201,0],[""Christian Yelich"",2025,34,1.12,0.98,468,0],[""J.T. Realmuto"",2024,33,1.03,1.01,553,0],[""Christian Walker"",2025,34,0.93,0.9,544,0]]}",0.9539239646271012,1.0518113742157458,-0.059543388961352806,0.9539239646271012,407.0,0.921,388.0,572.0,155,198,CJF,established,1.2554621848739496,-0.2318062708954549,True
606466,Ketel Marte,2026,1993-10-12,2B,S,Arizona Diamondbacks,134,593,534,132,29,3,22,72,74,48,6,4,0,86,5,78,3,0,0,0,0,109,0,0,0,24,32.0,589.0,14.4,8.0,0.249,0.439,0.314,0.19,0.256,0.276,0.458,0.325,0.345,0.335,0.182,0.346,0.372,-0.027,-0.019,-0.02,90.2,14.7,32.4,9.6,41.9,101.763123004,95.069345538,67.7,31.8,63.7,88.8,19.9,48.7,49.9,40.4,28.4,23.5,7.8,7.7,74.8,14.9,26.6,47.1,9.2,59.4,3.0,26.8,4.48,28.0,40.0,63.0,451.0,86.2,59.8,ketel marte,ARI,Ketel Marte,ARI,"2B,DH",26.6,22.0,30.0,25.0,574.0,32.7,4.2835820895522385,0.9679595278246206,83,2B,2B,False,22.0,628.8666666666667,4.632462656204592,-54.866666666666674,-0.3488805666523538,-61.0,False,False,53,False,95.14789633823911,28.404151034129892,2.7120089170229433,21.119943710608073,72.93747728415983,72.5930879995861,600.486565283746,1.012624899298054,-26.486565283746017,-0.04466537147343341,462.0,112.0,"{'C': 402, 'SS': 573, '2B': 573, '3B': 543, '1B': 580, 'OF': 519, 'UT': 462}",0.9679595278246206,0.581787521079258,-0.17847532166947377,47.509578544061306,79.6934865900383,68.96551724137932,-32.183908045977,-21.45593869731801,4.0472175379426645,22.259696458684655,48.566610455311974,0.019999999999999962,1.2058319039451115,6,3314,-0.23787237612049095,1.2058319039451115,5,True,-0.23787237612049095,-0.5,-3.9000000000000004,0.20000000000000284,11.0,1.0,56.0,0.0,Left knee inflammation,32.6,2026-03-26,2026-09-12,128.0,150.0,139.0,11.0,606.0,0.921,0.0,0.0,0.15,,established,35.8,0.5,1.286,"593 PA, already has the job · deserved 1.01/PA on contact quality, got 0.97 · avg EV 90.2 (77th pct)",xwOBA 0.345 (87th) · barrels 9.6% (69th) · EV 90.2 (75th) · hard-hit 42% (67th) · K 14% (91st) · BB 8% (43rd) · chase 32% (41st) · bat speed 74.8 mph (87th) · sprint 26.8 (31st),"{""n"":20,""b"":0,""c"":[[""Nick Castellanos"",2024,32,0.99,0.94,556,0],[""Mookie Betts"",2025,33,0.98,1.01,503,0],[""Yandy D\u00edaz"",2024,33,0.9,1.06,690,0],[""Carlos Correa"",2025,31,0.88,1.01,143,0],[""Teoscar Hern\u00e1ndez"",2025,33,1.04,1.02,476,0]]}",1.031577380287406,1.0513844757149342,-0.04402060729869545,1.031577380287406,532.0,0.974,549.0,619.0,43,47,GK,established,1.2058319039451115,-0.23787237612049095,True
607043,Brandon Nimmo,2026,1993-03-27,OF,L,Texas Rangers,149,631,570,148,34,4,14,61,61,50,7,7,1,142,4,96,4,0,3,0,0,0,0,0,141,9,33.0,627.0,22.3,8.0,0.26,0.408,0.325,0.148,0.32,0.269,0.448,0.322,0.343,0.335,0.179,0.378,0.408,-0.009,-0.04,-0.021,92.1,9.9,34.4,9.3,50.7,101.839013628,95.716231469,72.1,29.0,58.7,83.1,23.7,51.1,32.8,42.3,26.5,27.9,3.3,7.0,72.4,12.7,25.1,28.3,7.3,52.2,-2.0,28.0,4.24,24.0,44.0,79.0,430.0,81.0,61.8,brandon nimmo,TEX,Brandon Nimmo,TEX,"LF,CF,RF,DH",129.6,83.0,136.0,97.0,582.0,33.3,3.9060402684563758,0.9223454833597464,77,OF,OF,False,83.0,533.457627118644,4.012556571717588,48.54237288135596,-0.1065163032612122,6.0,False,False,47,False,93.87945606695862,36.260880298767766,3.7998712015886,19.389792432685013,81.70386900398233,74.32461729736079,644.7184863013431,1.0217408657707499,-62.71848630134309,-0.09939538241100343,462.0,120.0,"{'C': 402, 'SS': 573, '2B': 573, '3B': 543, '1B': 580, 'OF': 519, 'UT': 462}",0.9223454833597464,0.42630744849445323,-1.7574484461617925,30.268199233716476,21.839080459770116,51.724137931034484,8.42911877394636,-21.455938697318008,6.6561014263074485,13.312202852614897,47.543581616481774,0.02100000000000002,1.0552147239263803,6,3687,-0.13286924056663385,1.0552147239263803,5,True,-0.13286924056663385,0.6999999999999993,0.5,0.20000000000000284,0.0,0.0,0.0,0.0,,0.0,2026-03-26,2026-09-12,143.0,149.0,149.0,0.0,606.0,0.96,0.0,0.0,0.15,,established,34.3,1.2,1.135,"631 PA, already has the job · deserved 1.02/PA on contact quality, got 0.92 · avg EV 92.1 (93rd pct)",xwOBA 0.343 (85th) · barrels 9.3% (67th) · EV 92.1 (92nd) · hard-hit 51% (95th) · K 22% (51st) · BB 8% (43rd) · chase 29% (59th) · bat speed 72.4 mph (57th) · sprint 28.0 (63rd),"{""n"":20,""b"":0,""c"":[[""Dansby Swanson"",2025,31,1.01,1.08,502,0],[""Adolis Garc\u00eda"",2025,32,0.97,0.78,201,0],[""Ian Happ"",2025,31,0.99,0.98,597,0],[""Bryan Reynolds"",2025,30,0.92,1.03,694,0],[""Mike Yastrzemski"",2025,35,0.96,0.9,347,0]]}",0.9790994510129857,0.9802636966669397,-0.04402060729869545,0.9790994510129857,481.0,0.95,471.0,587.0,88,126,Dan,established,1.0552147239263803,-0.13286924056663385,True
607208,Trea Turner,2026,1993-06-30,SS,R,Philadelphia Phillies,150,668,615,148,27,1,19,98,57,46,4,21,4,140,3,101,21,0,0,0,0,0,0,147,0,2,33.0,663.0,21.1,6.6,0.239,0.379,0.293,0.14,0.279,0.241,0.365,0.296,0.292,0.296,0.124,0.343,0.338,-0.002,0.014,0.004,88.2,11.3,32.4,6.3,38.9,98.785378523,93.464760506,68.5,34.6,51.3,84.6,27.6,50.4,33.5,45.3,26.1,20.8,7.8,7.6,71.6,8.7,24.9,18.9,8.5,63.6,-10.0,29.9,4.24,29.0,64.0,53.0,475.0,77.5,61.5,trea turner,PHI,Trea Turner,PHI,SS,27.0,23.0,25.0,30.0,629.0,33.0,4.193333333333333,0.9416167664670658,45,SS,SS,False,23.0,628.8666666666667,4.632462656204592,0.13333333333332575,-0.43912932287125894,-22.0,False,False,1,False,106.72059323090903,23.42473015660408,1.3737599940647343,16.69591661842215,84.81414342092751,65.15393648510921,614.6580799060366,0.9201468262066417,14.341920093963381,0.021469940260424147,462.0,167.0,"{'C': 402, 'SS': 573, '2B': 573, '3B': 543, '1B': 580, 'OF': 519, 'UT': 462}",0.9416167664670658,0.47305389221556887,1.484872852727655,37.16475095785441,37.93103448275862,82.75862068965517,-0.7662835249042104,-45.593869731800766,18.862275449101794,17.065868263473053,41.31736526946108,-0.0040000000000000036,1.2770897832817338,6,3891,-0.335473016814668,1.2770897832817338,5,True,-0.335473016814668,4.400000000000002,0.5,0.5,0.0,0.0,64.0,0.0,,25.2,2026-03-26,2026-09-12,144.0,150.0,150.0,0.0,636.0,0.96,0.0,0.0,0.15,,established,29.2,0.4,1.357,"668 PA, already has the job · sprint 29.9 ft/s (98th pct) · got 0.94/PA but deserved 0.92",xwOBA 0.292 (30th) · barrels 6.3% (40th) · EV 88.2 (44th) · hard-hit 39% (51st) · K 21% (58th) · BB 7% (27th) · chase 35% (25th) · bat speed 71.6 mph (44th) · sprint 29.9 (98th),"{""n"":20,""b"":1,""c"":[[""Nick Castellanos"",2025,33,0.94,0.83,101,0],[""Marcus Semien"",2025,35,0.92,0.84,437,0],[""Marcus Semien"",2024,34,0.93,0.92,489,0],[""Mookie Betts"",2025,33,0.98,1.01,503,0],[""Nick Castellanos"",2024,32,0.99,0.94,556,0]]}",0.972491609160997,1.0445140549006677,-0.04402060729869545,0.972491609160997,558.0,0.931,543.0,583.0,47,145,CS,established,1.2770897832817338,-0.335473016814668,True
608070,José Ramírez,2026,1992-09-17,3B,S,Cleveland Guardians,119,516,448,105,26,0,12,67,51,58,3,34,4,67,6,67,10,0,0,0,0,0,93,0,0,25,33.0,511.0,13.1,11.2,0.232,0.372,0.32,0.14,0.245,0.267,0.397,0.302,0.328,0.342,0.13,0.301,0.334,-0.035,-0.025,-0.026,88.6,19.2,36.6,4.4,38.2,99.171729688,93.739281175,65.0,29.2,72.1,90.7,15.7,45.6,49.9,32.4,28.2,27.9,11.5,7.2,70.1,10.3,28.0,11.4,9.3,58.1,-2.0,27.9,4.36,23.0,22.0,58.0,383.0,77.2,58.2,jose ramirez,CLE,Jose Ramirez,CLE,"3B,DH",5.4,5.0,5.0,5.0,543.0,33.8,4.563025210084033,1.052325581395349,103,3B,3B,False,5.0,628.8666666666667,4.836473556272214,-85.86666666666667,-0.2734483461881805,-98.0,False,False,54,True,86.18707872105821,20.620452246620893,0.8058593435836303,12.002609688737282,64.63861121985633,53.566877011891,568.6774882317474,1.1020881554878825,-25.67748823174736,-0.049762574092533596,462.0,81.0,"{'C': 402, 'SS': 573, '2B': 573, '3B': 543, '1B': 580, 'OF': 519, 'UT': 462}",1.052325581395349,0.6007751937984496,-0.4182070751180378,73.9463601532567,86.59003831417624,64.75095785440614,-12.643678160919535,9.195402298850567,39.53488372093024,13.953488372093023,67.44186046511628,0.026000000000000023,1.3299120234604105,6,3883,-0.27758644206506156,1.3299120234604105,5,True,-0.27758644206506156,2.0999999999999996,-2.5999999999999996,-0.8000000000000114,38.0,1.0,38.0,0.0,Left hamate fracture,38.0,2026-03-26,2026-09-12,114.0,153.0,120.0,33.0,613.0,0.95,0.0,0.0,0.15,,established,30.3,0.5,1.41,"516 PA, already has the job · deserved 1.10/PA on contact quality, got 1.05 · sprint 27.9 ft/s (61st pct)",xwOBA 0.328 (72nd) · barrels 4.4% (23rd) · EV 88.6 (50th) · hard-hit 38% (48th) · K 13% (94th) · BB 11% (78th) · chase 29% (58th) · bat speed 70.1 mph (25th) · sprint 27.9 (59th),"{""n"":20,""b"":1,""c"":[[""Mookie Betts"",2025,33,0.98,1.01,503,0],[""Marcus Semien"",2025,35,0.92,0.84,437,0],[""Marcus Semien"",2024,34,0.93,0.92,489,0],[""Nick Castellanos"",2025,33,0.94,0.83,101,0],[""J.T. Realmuto"",2025,34,1.01,0.91,402,0]]}",1.1072154929310165,1.1768943436499466,-0.059543388961352806,1.1072154929310165,547.0,0.921,606.0,664.0,21,13,MMM,established,1.3299120234604105,-0.27758644206506156,True
608324,Alex Bregman,2026,1994-03-30,3B,R,Chicago Cubs,152,691,599,156,32,2,26,88,88,74,12,3,1,101,6,96,6,0,0,0,0,0,142,0,0,11,32.0,686.0,14.6,10.6,0.262,0.454,0.351,0.192,0.274,0.249,0.383,0.352,0.322,0.339,0.134,0.364,0.323,0.013,0.071,0.03,88.2,17.8,32.1,6.2,37.5,97.99925096,93.13526316,60.1,23.3,69.3,90.4,15.6,41.6,48.1,37.7,27.7,22.8,11.8,7.0,69.7,9.5,34.0,3.2,14.0,66.4,22.0,26.2,4.66,36.0,48.0,70.0,501.0,66.2,59.2,alex bregman,CHC,Alex Bregman,CHC,"3B,DH",88.8,60.0,107.0,75.0,691.0,32.3,4.546052631578948,1.0,26,3B,3B,False,60.0,533.457627118644,4.178571428571429,157.54237288135596,0.36748120300751896,34.0,True,False,1,False,106.43175811657608,23.117041440330258,1.6576427696112872,17.94455767348239,77.03871051071066,75.27227645648587,619.8789869671965,0.897075234395364,71.12101303280349,0.10292476560463604,462.0,229.0,"{'C': 402, 'SS': 573, '2B': 573, '3B': 543, '1B': 580, 'OF': 519, 'UT': 462}",1.0,0.6107091172214182,2.651423417974783,58.04597701149425,88.12260536398468,87.35632183908046,-30.076628352490424,-29.310344827586214,2.604920405209841,22.575976845151953,64.25470332850941,-0.02999999999999997,1.0228658536585367,6,3600,-0.02286585365853666,1.0228658536585367,5,True,-0.02286585365853666,0.5,-0.39999999999999947,-1.2999999999999972,0.0,0.0,48.0,0.0,,28.799999999999997,2026-03-26,2026-09-12,146.0,152.0,152.0,0.0,652.0,0.961,0.0,0.0,0.15,,established,29.0,0.6,1.103,"691 PA, already has the job · 1.00/PA is his best rate yet, so the bar is one step up · sprint 26.2 ft/s (20th pct)",xwOBA 0.322 (66th) · barrels 6.2% (39th) · EV 88.2 (44th) · hard-hit 38% (45th) · K 15% (89th) · BB 11% (73rd) · chase 23% (88th) · bat speed 69.7 mph (20th) · sprint 26.2 (20th),"{""n"":20,""b"":0,""c"":[[""Brandon Nimmo"",2025,32,1.06,0.92,582,0],[""Lourdes Gurriel Jr."",2025,32,0.99,0.74,149,0],[""Francisco Lindor"",2025,32,1.14,0.94,408,0],[""Marcus Semien"",2023,33,1.12,0.93,667,0],[""J.P. Crawford"",2025,30,0.88,0.8,372,0]]}",0.9263187562574942,0.9969444915973518,-0.05038371691395179,0.9263187562574942,537.0,0.977,497.0,556.0,72,267,CH,established,1.0228658536585367,-0.02286585365853666,True
608348,Carson Kelly,2026,1994-07-14,C,R,Chicago Cubs,117,413,368,97,15,0,10,57,58,40,5,0,1,66,0,72,7,20,0,102,4,0,0,0,0,6,31.0,409.0,16.1,9.8,0.266,0.39,0.347,0.124,0.302,0.249,0.379,0.33,0.317,0.331,0.131,0.347,0.329,0.017,0.011,0.013,86.9,13.1,32.6,5.4,36.2,98.326630268,93.230848154,66.6,24.9,57.8,89.5,19.7,44.8,39.6,45.6,24.2,22.8,7.4,7.0,70.7,10.4,29.0,8.8,10.5,49.2,5.0,25.8,4.83,21.0,41.0,34.0,298.0,78.2,61.6,carson kelly,CHC,Carson Kelly,CHC,"C,DH",318.3,196.0,312.0,394.0,432.0,32.0,3.6923076923076925,1.0460048426150121,170,C,C,False,196.0,360.9,3.152764639201742,71.10000000000002,0.5395430531059504,26.0,False,False,132,False,65.27595971172494,15.048846911061819,0.7624270427015848,10.544766334511671,44.311486404822396,45.18379953357468,398.96728593839714,0.9660224841123417,33.03271406160286,0.07998235850267044,402.0,30.0,"{'C': 402, 'SS': 573, '2B': 573, '3B': 543, '1B': 580, 'OF': 519, 'UT': 462}",1.0460048426150121,0.559322033898305,-3.3174925734628156,73.18007662835248,73.9463601532567,38.31417624521073,-0.7662835249042246,34.86590038314175,0.0,14.527845036319611,58.111380145278446,-0.013000000000000012,1.0593824228028503,5,2011,-0.01337758018783819,1.0593824228028503,4,False,-0.01337758018783819,-2.8999999999999986,-4.199999999999999,0.29999999999999716,0.0,0.0,0.0,0.0,,0.0,2026-03-26,2026-09-12,110.0,152.0,152.0,0.0,387.0,0.724,0.0,0.0,0.15,,established,29.5,0.4,1.139,"1.05/PA is his best rate yet, so the bar is one step up · 413 PA, already has the job · avg EV 86.9 (25th pct)",xwOBA 0.317 (60th) · barrels 5.4% (32nd) · EV 86.9 (23rd) · hard-hit 36% (38th) · K 16% (85th) · BB 10% (65th) · chase 25% (82nd) · bat speed 70.7 mph (30th) · sprint 25.8 (12th),"{""n"":20,""b"":0,""c"":[[""Lourdes Gurriel Jr."",2024,31,1.03,0.99,541,0],[""Kolten Wong"",2022,32,1.0,0.72,180,0],[""Adam Frazier"",2023,32,0.98,0.78,228,0],[""Wilmer Flores"",2023,32,1.03,0.73,177,0],[""Mark Canha"",2022,33,0.98,0.99,504,0]]}",0.9118564441503244,1.0439763001974984,-0.05038371691395179,0.9118564441503244,322.0,1.0,294.0,547.0,249,306,FA,established,1.0593824228028503,-0.01337758018783819,False
608369,Corey Seager,2026,1994-04-27,SS,L,Texas Rangers,95,406,354,83,16,0,18,55,47,45,4,2,0,94,3,49,5,0,0,0,0,0,0,89,0,5,32.0,402.0,23.1,11.2,0.234,0.434,0.326,0.2,0.264,0.252,0.484,0.33,0.354,0.335,0.232,0.384,0.42,-0.018,-0.05,-0.024,91.8,12.5,35.4,14.6,48.1,102.033734462,95.632549192,82.2,27.5,39.9,78.3,33.1,51.7,43.5,44.6,30.8,21.2,3.5,6.7,71.5,13.0,26.7,12.3,15.0,56.7,6.0,25.0,4.77,23.0,25.0,34.0,260.0,92.5,61.2,corey seager,TEX,Corey Seager,TEX,SS,83.8,56.0,90.0,77.0,388.0,32.2,4.08421052631579,0.9556650246305419,192,SS,SS,False,56.0,537.0,4.29682687680084,-149.0,-0.21261635048505045,-136.0,False,False,170,True,46.97162999295928,21.753947982641417,1.073214055839318,19.40920796855998,48.10224184572341,56.47709182343125,415.12333366915465,1.0224712651949621,-27.123333669154647,-0.0668062405644202,462.0,-74.0,"{'C': 402, 'SS': 573, '2B': 573, '3B': 543, '1B': 580, 'OF': 519, 'UT': 462}",0.9556650246305419,0.5123152709359606,-3.786750902268582,41.7624521072797,52.87356321839081,33.71647509578544,-11.111111111111107,8.045977011494259,2.955665024630542,26.60098522167488,66.50246305418719,0.023999999999999966,1.2835820895522387,6,2992,-0.3279170649216968,1.2835820895522387,5,True,-0.3279170649216968,3.5,-0.7000000000000011,-1.0,57.0,3.0,137.0,0.0,Lower back inflammation,97.5,2026-03-26,2026-09-12,89.0,149.0,99.0,50.0,570.0,0.899,0.0,0.0,0.15,,established,33.9,0.4,1.364,"deserved 1.02/PA on contact quality, got 0.96 · avg EV 91.8 (91st pct) · 406 PA, already has the job",xwOBA 0.354 (91st) · barrels 14.6% (95th) · EV 91.8 (91st) · hard-hit 48% (89th) · K 23% (46th) · BB 11% (78th) · chase 28% (68th) · bat speed 71.5 mph (41st) · sprint 25.0 (4th),"{""n"":20,""b"":0,""c"":[[""Bryce Harper"",2025,33,1.09,1.09,719,0],[""Adolis Garc\u00eda"",2025,32,0.97,0.78,201,0],[""Marcell Ozuna"",2025,35,0.9,0.76,213,0],[""Matt Olson"",2024,30,0.98,1.05,758,0],[""Carlos Correa"",2025,31,0.88,1.01,143,0]]}",0.9293850772784373,1.007203745947893,-0.05038371691395179,0.9293850772784373,415.0,0.922,386.0,558.0,157,258,BB,established,1.2835820895522387,-0.3279170649216968,True
608701,Rob Refsnyder,2026,1991-03-26,DH,R,Seattle Mariners,53,129,114,16,1,0,4,9,11,8,3,0,0,37,3,11,0,0,1,0,0,0,0,0,21,29,35.0,129.0,28.7,6.2,0.14,0.254,0.211,0.114,0.158,0.17,0.316,0.207,0.255,0.241,0.146,0.241,0.316,-0.03,-0.062,-0.048,86.6,19.5,24.7,8.6,34.6,98.02099925,93.073923671,64.8,25.7,47.8,80.9,29.0,44.5,50.6,39.5,29.6,17.3,13.6,7.6,71.9,9.8,20.6,19.1,12.3,59.2,-12.0,27.0,4.55,3.0,4.0,9.0,81.0,81.1,63.3,rob refsnyder,SEA,,,,,,,,78.0,35.3,1.471698113207547,0.6046511627906976,466,OF,OF,True,339.0,162.23,2.434073038049497,-84.22999999999999,-0.96237492484195,-127.0,False,False,339,False,10.760325393248522,4.427425953193876,0.36017191386669256,3.832076739690913,12.913389262700063,13.937917106557292,95.25530636925735,0.7384132276686617,-17.255306369257355,-0.13376206487796405,462.0,-384.0,"{'C': 402, 'SS': 573, '2B': 573, '3B': 543, '1B': 580, 'OF': 519, 'UT': 462}",0.6046511627906976,0.15503875968992248,-11.204247787361385,,,,,,0.0,18.6046511627907,37.2093023255814,0.048000000000000015,,3,1222,,1.1148325358851674,3,False,-0.5101813730944698,2.8999999999999986,-3.700000000000001,-1.2999999999999972,29.0,1.0,69.0,0.0,,44.0,2026-03-28,2026-08-01,53.0,116.0,93.0,23.0,207.0,0.57,2.0,0.0,0.15,,established,27.7,0.3,0.685,"deserved 0.74/PA on contact quality, got 0.60 · sprint 27.0 ft/s (37th pct) · 1,222 career PA, a known quantity",xwOBA 0.255 (6th) · barrels 8.6% (62nd) · EV 86.6 (19th) · hard-hit 35% (31st) · K 29% (18th) · BB 6% (24th) · chase 26% (78th) · bat speed 71.9 mph (48th) · sprint 27.0 (36th),"{""n"":20,""b"":0,""c"":[[""Nick Ahmed"",2024,34,0.71,0.5,5,0],[""Ehire Adrianza"",2022,33,0.6,0.0,0,0],[""Kris Bryant"",2024,32,0.73,0.46,19,0],[""Mart\u00edn Maldonado"",2024,38,0.54,0.75,121,0],[""Jason Heyward"",2022,33,0.73,1.02,384,0]]}",0.9091464687440904,1.0786206896551722,-0.0620279785513582,0.9091464687440904,200.0,0.917,182.0,545.0,416,314,FA,established,1.1148325358851674,-0.5101813730944698,False
